
########## Evaluation Against Random - Episode 0 ##########
Timestep: 0 Average reward against random is 0.867

########## Evaluation Against Random - Episode 500 ##########
Timestep: 39925 Average reward against random is 0.647

########## Evaluation Against Random - Episode 1000 ##########
Timestep: 79856 Average reward against random is 0.598

########## Evaluation Against Random - Episode 1500 ##########
Timestep: 119822 Average reward against random is 1.499

########## Evaluation Against Random - Episode 2000 ##########
Timestep: 159963 Average reward against random is 1.729

########## Evaluation Against Random - Episode 2500 ##########
Timestep: 199983 Average reward against random is 1.6

########## Evaluation Against Random - Episode 3000 ##########
Timestep: 240029 Average reward against random is 1.852

########## Evaluation Against Random - Episode 3500 ##########
Timestep: 280078 Average reward against random is 1.294

########## Evaluation Against Random - Episode 4000 ##########
Timestep: 320018 Average reward against random is 0.25

########## Evaluation Against Random - Episode 4500 ##########
Timestep: 359992 Average reward against random is 0.097

########## Evaluation Against Random - Episode 5000 ##########
Timestep: 399967 Average reward against random is -0.252

########## Evaluation Against Random - Episode 5500 ##########
Timestep: 439918 Average reward against random is 0.491

########## Evaluation Against Random - Episode 6000 ##########
Timestep: 479904 Average reward against random is 1.064

########## Evaluation Against Random - Episode 6500 ##########
Timestep: 519835 Average reward against random is 0.19

########## Evaluation Against Random - Episode 7000 ##########
Timestep: 559810 Average reward against random is 0.17

########## Evaluation Against Random - Episode 7500 ##########
Timestep: 599771 Average reward against random is 0.391

########## Evaluation Against Random - Episode 8000 ##########
Timestep: 639738 Average reward against random is 0.125

########## Evaluation Against Random - Episode 8500 ##########
Timestep: 679729 Average reward against random is 0.094

########## Evaluation Against Random - Episode 9000 ##########
Timestep: 719655 Average reward against random is 1.566

########## Evaluation Against Random - Episode 9500 ##########
Timestep: 759584 Average reward against random is 1.188

########## Evaluation Against Random - Episode 10000 ##########
Timestep: 799548 Average reward against random is 1.312

########## Evaluation Against Random - Episode 10500 ##########
Timestep: 839637 Average reward against random is 1.658

########## Evaluation Against Random - Episode 11000 ##########
Timestep: 879588 Average reward against random is 0.167

########## Evaluation Against Random - Episode 11500 ##########
Timestep: 919519 Average reward against random is -0.023

########## Evaluation Against Random - Episode 12000 ##########
Timestep: 959443 Average reward against random is 0.7

########## Evaluation Against Random - Episode 12500 ##########
Timestep: 999391 Average reward against random is 1.624

########## Evaluation Against Random - Episode 13000 ##########
Timestep: 1039363 Average reward against random is 1.126

########## Evaluation Against Random - Episode 13500 ##########
Timestep: 1079351 Average reward against random is 0.666

########## Evaluation Against Random - Episode 14000 ##########
Timestep: 1119316 Average reward against random is 0.873

########## Evaluation Against Random - Episode 14500 ##########
Timestep: 1159385 Average reward against random is 1.026

########## Evaluation Against Random - Episode 15000 ##########
Timestep: 1199377 Average reward against random is 1.15

########## Evaluation Against Random - Episode 15500 ##########
Timestep: 1239285 Average reward against random is 0.814

########## Evaluation Against Random - Episode 16000 ##########
Timestep: 1279324 Average reward against random is 0.617

########## Evaluation Against Random - Episode 16500 ##########
Timestep: 1319283 Average reward against random is 0.512

########## Evaluation Against Random - Episode 17000 ##########
Timestep: 1359209 Average reward against random is 0.744

########## Evaluation Against Random - Episode 17500 ##########
Timestep: 1399235 Average reward against random is 0.862

########## Evaluation Against Random - Episode 18000 ##########
Timestep: 1439200 Average reward against random is 0.831

########## Evaluation Against Random - Episode 18500 ##########
Timestep: 1479212 Average reward against random is 0.627

########## Evaluation Against Random - Episode 19000 ##########
Timestep: 1519474 Average reward against random is 1.192

########## Evaluation Against Random - Episode 19500 ##########
Timestep: 1559569 Average reward against random is 1.635

########## Evaluation Against Random - Episode 20000 ##########
Timestep: 1599797 Average reward against random is 1.586

########## Evaluation Against Random - Episode 20500 ##########
Timestep: 1639935 Average reward against random is 1.75

########## Evaluation Against Random - Episode 21000 ##########
Timestep: 1680246 Average reward against random is 2.152

########## Evaluation Against Random - Episode 21500 ##########
Timestep: 1720569 Average reward against random is 2.11

########## Evaluation Against Random - Episode 22000 ##########
Timestep: 1760685 Average reward against random is 2.011

########## Evaluation Against Random - Episode 22500 ##########
Timestep: 1800767 Average reward against random is 1.761

########## Evaluation Against Random - Episode 23000 ##########
Timestep: 1840919 Average reward against random is 1.236

########## Evaluation Against Random - Episode 23500 ##########
Timestep: 1880898 Average reward against random is 1.005

########## Evaluation Against Random - Episode 24000 ##########
Timestep: 1920926 Average reward against random is 0.943

########## Evaluation Against Random - Episode 24500 ##########
Timestep: 1960941 Average reward against random is 1.162

########## Evaluation Against Random - Episode 25000 ##########
Timestep: 2000953 Average reward against random is 1.131

########## Evaluation Against Random - Episode 25500 ##########
Timestep: 2040937 Average reward against random is 1.183

########## Evaluation Against Random - Episode 26000 ##########
Timestep: 2080923 Average reward against random is 1.431

########## Evaluation Against Random - Episode 26500 ##########
Timestep: 2120981 Average reward against random is 1.374

########## Evaluation Against Random - Episode 27000 ##########
Timestep: 2161045 Average reward against random is 1.64

########## Evaluation Against Random - Episode 27500 ##########
Timestep: 2201048 Average reward against random is 1.293

########## Evaluation Against Random - Episode 28000 ##########
Timestep: 2241044 Average reward against random is 1.04

########## Evaluation Against Random - Episode 28500 ##########
Timestep: 2281064 Average reward against random is 1.266

########## Evaluation Against Random - Episode 29000 ##########
Timestep: 2321057 Average reward against random is 0.982

########## Evaluation Against Random - Episode 29500 ##########
Timestep: 2361099 Average reward against random is 1.062

########## Evaluation Against Random - Episode 30000 ##########
Timestep: 2401063 Average reward against random is 0.65

########## Evaluation Against Random - Episode 30500 ##########
Timestep: 2441144 Average reward against random is 0.804

########## Evaluation Against Random - Episode 31000 ##########
Timestep: 2481130 Average reward against random is 1.337

########## Evaluation Against Random - Episode 31500 ##########
Timestep: 2521174 Average reward against random is 1.377

########## Evaluation Against Random - Episode 32000 ##########
Timestep: 2561214 Average reward against random is 0.71

########## Evaluation Against Random - Episode 32500 ##########
Timestep: 2601225 Average reward against random is 0.746

########## Evaluation Against Random - Episode 33000 ##########
Timestep: 2641219 Average reward against random is 0.948

########## Evaluation Against Random - Episode 33500 ##########
Timestep: 2681194 Average reward against random is 0.676

########## Evaluation Against Random - Episode 34000 ##########
Timestep: 2721163 Average reward against random is 1.193

########## Evaluation Against Random - Episode 34500 ##########
Timestep: 2761184 Average reward against random is 0.864

########## Evaluation Against Random - Episode 35000 ##########
Timestep: 2801226 Average reward against random is 1.327

########## Evaluation Against Random - Episode 35500 ##########
Timestep: 2841254 Average reward against random is 1.376

########## Evaluation Against Random - Episode 36000 ##########
Timestep: 2881307 Average reward against random is 1.224

########## Evaluation Against Random - Episode 36500 ##########
Timestep: 2921264 Average reward against random is 1.037

########## Evaluation Against Random - Episode 37000 ##########
Timestep: 2961206 Average reward against random is 0.494

########## Evaluation Against Random - Episode 37500 ##########
Timestep: 3001135 Average reward against random is 0.77

########## Evaluation Against Random - Episode 38000 ##########
Timestep: 3041087 Average reward against random is 0.992

########## Evaluation Against Random - Episode 38500 ##########
Timestep: 3081049 Average reward against random is 1.16

########## Evaluation Against Random - Episode 39000 ##########
Timestep: 3121022 Average reward against random is 1.31

########## Evaluation Against Random - Episode 39500 ##########
Timestep: 3161038 Average reward against random is 0.978

########## Evaluation Against Random - Episode 40000 ##########
Timestep: 3201076 Average reward against random is 1.388

########## Evaluation Against Random - Episode 40500 ##########
Timestep: 3241093 Average reward against random is 1.705

########## Evaluation Against Random - Episode 41000 ##########
Timestep: 3281121 Average reward against random is 1.516

########## Evaluation Against Random - Episode 41500 ##########
Timestep: 3321142 Average reward against random is 0.992

########## Evaluation Against Random - Episode 42000 ##########
Timestep: 3361150 Average reward against random is 1.945

########## Evaluation Against Random - Episode 42500 ##########
Timestep: 3401165 Average reward against random is 1.456

########## Evaluation Against Random - Episode 43000 ##########
Timestep: 3441253 Average reward against random is 1.115

########## Evaluation Against Random - Episode 43500 ##########
Timestep: 3481342 Average reward against random is 1.451

########## Evaluation Against Random - Episode 44000 ##########
Timestep: 3521320 Average reward against random is 1.442

########## Evaluation Against Random - Episode 44500 ##########
Timestep: 3561291 Average reward against random is 1.538

########## Evaluation Against Random - Episode 45000 ##########
Timestep: 3601306 Average reward against random is 1.546

########## Evaluation Against Random - Episode 45500 ##########
Timestep: 3641252 Average reward against random is 1.661

########## Evaluation Against Random - Episode 46000 ##########
Timestep: 3681238 Average reward against random is 1.823

########## Evaluation Against Random - Episode 46500 ##########
Timestep: 3721326 Average reward against random is 1.722

########## Evaluation Against Random - Episode 47000 ##########
Timestep: 3761331 Average reward against random is 1.556

########## Evaluation Against Random - Episode 47500 ##########
Timestep: 3801316 Average reward against random is 1.819

########## Evaluation Against Random - Episode 48000 ##########
Timestep: 3841298 Average reward against random is 1.912

########## Evaluation Against Random - Episode 48500 ##########
Timestep: 3881315 Average reward against random is 1.856

########## Evaluation Against Random - Episode 49000 ##########
Timestep: 3921351 Average reward against random is 2.298

########## Evaluation Against Random - Episode 49500 ##########
Timestep: 3961508 Average reward against random is 2.163

########## Evaluation Against Random - Episode 50000 ##########
Timestep: 4001569 Average reward against random is 2.203

########## Evaluation Against Random - Episode 50500 ##########
