game_id,hand_value,nb_bouts,nb_bouts_dog,taking,taking_bid_order,number_of_points_achieved,nb_bouts_achieved,reward
64,15.0,1,0,0,0,24.0,2,-1
65,23.0,1,1,0,0,31.0,1,3
65,20.0,1,1,0,0,20.0,1,3
65,15.0,0,1,0,0,6.0,0,3
65,19.0,0,1,1,1,31.0,1,-9
66,22.0,0,0,0,0,10.0,0,1
66,20.0,0,0,0,0,6.0,0,1
66,21.0,1,0,1,1,46.0,1,-3
66,23.0,2,0,0,0,26.0,2,1
67,23.0,1,0,0,0,16.0,1,5
67,16.0,1,0,0,0,20.0,1,5
67,19.0,0,0,0,0,32.0,1,5
67,30.0,1,0,1,1,15.0,0,-15
68,17.0,0,0,0,0,6.0,1,-1
68,23.0,2,0,1,1,49.0,1,3
68,35.0,1,0,0,0,18.0,1,-1
68,13.0,0,0,0,0,14.0,0,-1
69,17.0,0,0,0,0,24.0,1,4
69,20.0,2,0,0,0,22.0,1,4
69,32.0,1,0,0,0,23.0,1,4
69,19.0,0,0,1,1,19.0,0,-12
70,22.0,2,0,0,0,19.0,2,-1
70,22.0,0,0,0,0,7.0,0,-1
70,29.0,1,0,1,1,42.0,1,3
70,15.0,0,0,0,0,12.0,0,-1
71,9.0,0,1,0,0,8.0,0,-3
71,22.0,1,1,0,0,8.0,1,-3
71,30.0,1,1,1,1,64.0,2,9
71,16.0,0,1,0,0,4.0,0,-3
72,19.0,1,0,0,0,24.0,1,-1
72,22.0,0,0,0,0,6.0,0,-1
72,15.0,0,0,0,0,18.0,0,-1
72,27.0,2,0,1,1,38.0,2,3
73,29.0,1,0,0,0,38.0,1,1
73,18.0,0,0,0,0,7.0,0,1
73,19.0,1,0,1,1,33.0,2,-3
73,21.0,1,0,0,0,6.0,0,1
74,17.0,0,1,0,0,8.0,0,-1
74,24.0,2,1,0,0,21.0,1,-1
74,19.0,0,1,0,0,19.0,0,-1
74,24.0,0,1,1,1,40.0,2,3
75,14.0,0,0,0,0,2.0,0,3
75,22.0,1,0,0,0,29.0,1,3
75,23.0,1,0,0,0,28.0,2,3
75,19.0,1,0,1,1,28.0,0,-9
76,20.0,0,0,0,0,23.0,0,6
76,22.0,1,0,0,0,14.0,1,6
76,27.0,2,0,0,0,41.0,2,6
76,16.0,0,0,1,1,4.0,0,-18
77,24.0,2,0,0,0,24.0,1,3
77,19.0,1,0,0,0,8.0,1,3
77,22.0,0,0,1,1,22.0,1,-9
77,20.0,0,0,0,0,25.0,0,3
78,19.0,1,0,0,0,23.0,2,4
78,21.0,0,0,0,0,33.0,0,4
78,17.0,0,0,0,0,10.0,0,4
78,28.0,2,0,1,1,19.0,1,-12
79,20.0,0,0,0,0,34.0,1,2
79,22.0,1,0,0,0,6.0,0,2
79,25.0,2,0,1,1,23.0,2,-6
79,17.0,0,0,0,0,22.0,0,2
80,14.0,0,0,0,0,2.0,0,2
80,20.0,1,0,0,0,13.0,1,2
80,26.0,1,0,1,1,41.0,1,-6
80,21.0,1,0,0,0,30.0,1,2
81,30.0,0,0,1,1,11.0,0,-15
81,26.0,1,0,0,0,8.0,0,5
81,13.0,0,0,0,0,52.0,1,5
81,19.0,2,0,0,0,12.0,2,5
82,25.0,2,0,0,0,30.0,1,4
82,17.0,0,0,0,0,23.0,0,4
82,23.0,1,0,1,1,15.0,1,-12
82,19.0,0,0,0,0,18.0,1,4
83,16.0,0,0,0,0,7.0,0,-1
83,22.0,0,0,0,0,8.0,0,-1
83,18.0,1,0,1,1,37.0,2,3
83,29.0,2,0,0,0,32.0,1,-1
84,20.0,1,0,0,0,13.0,1,-1
84,22.0,2,0,0,0,14.0,1,-1
84,14.0,0,0,0,0,6.0,0,-1
84,26.0,0,0,1,1,53.0,1,3
85,19.0,1,1,0,0,10.0,0,2
85,28.0,0,1,0,0,33.0,0,2
85,13.0,0,1,1,1,28.0,2,-6
85,23.0,1,1,0,0,17.0,1,2
86,17.0,1,0,0,0,2.0,0,-1
86,18.0,1,0,0,0,11.0,1,-1
86,31.0,1,0,0,0,19.0,1,-1
86,15.0,0,0,1,1,52.0,1,3
87,25.0,1,1,0,0,19.0,1,1
87,21.0,1,1,0,0,2.0,0,1
87,16.0,0,1,0,0,20.0,1,1
87,17.0,0,1,1,1,44.0,1,-3
88,13.0,0,0,0,0,6.0,1,-1
88,24.0,0,0,0,0,12.0,0,-1
88,20.0,2,0,1,1,49.0,1,3
88,24.0,1,0,0,0,18.0,1,-1
89,16.0,0,0,0,0,6.0,1,1
89,20.0,0,0,0,0,21.0,0,1
89,33.0,3,0,0,0,12.0,2,1
89,13.0,0,0,1,1,47.0,0,-3
90,22.0,0,0,0,0,9.0,0,-1
90,20.0,0,0,0,0,14.0,0,-1
90,26.0,1,0,1,1,41.0,2,3
90,20.0,2,0,0,0,19.0,1,-1
91,16.0,0,0,0,0,6.0,0,2
91,16.0,0,0,0,0,14.0,0,2
91,26.0,2,0,0,0,22.0,2,2
91,30.0,1,0,1,1,41.0,1,-6
92,20.0,1,0,0,0,26.0,1,3
92,24.0,1,0,0,0,4.0,0,3
92,26.0,1,0,0,0,20.0,1,3
92,18.0,0,0,1,1,30.0,1,-9
93,38.0,2,0,0,0,47.0,2,5
93,19.0,1,0,0,0,23.0,0,5
93,16.0,0,0,1,1,8.0,1,-15
93,15.0,0,0,0,0,10.0,0,5
94,21.0,1,0,0,0,0,0,2
94,18.0,0,0,0,0,25.0,1,2
94,32.0,1,0,1,1,32.0,1,-6
94,17.0,1,0,0,0,26.0,1,2
95,16.0,0,0,0,0,10.0,0,2
95,19.0,0,0,0,0,9.0,0,2
95,24.0,2,0,0,0,24.0,3,2
95,27.0,1,0,1,1,38.0,0,-6
96,22.0,1,0,0,0,37.0,0,5
96,21.0,1,0,0,0,27.0,2,5
96,25.0,1,0,0,0,10.0,1,5
96,15.0,0,0,1,1,11.0,0,-15
97,16.0,0,0,0,0,15.0,0,4
97,24.0,0,0,0,0,13.0,0,4
97,22.0,2,0,0,0,36.0,2,4
97,23.0,1,0,1,1,21.0,1,-12
98,19.0,0,1,0,0,22.0,0,4
98,20.0,0,1,1,1,17.0,1,-12
98,24.0,1,1,0,0,43.0,2,4
98,21.0,1,1,0,0,5.0,0,4
99,22.0,1,1,1,1,59.0,2,6
99,19.0,0,1,0,0,4.0,0,-2
99,18.0,0,1,0,0,10.0,0,-2
99,21.0,1,1,0,0,15.0,1,-2
100,15.0,0,0,0,0,4.0,0,2
100,22.0,0,0,0,0,18.0,1,2
100,28.0,1,0,1,1,42.0,0,-6
100,23.0,2,0,0,0,23.0,2,2
101,17.0,0,1,1,1,23.0,1,-9
101,21.0,1,1,0,0,32.0,1,3
101,18.0,0,1,0,0,6.0,0,3
101,26.0,1,1,0,0,24.0,1,3
102,18.0,2,0,0,0,57.0,3,5
102,27.0,0,0,0,0,7.0,0,5
102,18.0,1,0,0,0,13.0,0,5
102,19.0,0,0,1,1,7.0,0,-15
103,17.0,0,0,0,0,16.0,1,4
103,25.0,1,0,0,0,16.0,1,4
103,32.0,2,0,0,0,31.0,1,4
103,13.0,0,0,1,1,24.0,0,-12
104,20.0,1,0,0,0,9.0,0,4
104,22.0,1,0,0,0,33.0,1,4
104,33.0,1,0,0,0,25.0,1,4
104,12.0,0,0,1,1,21.0,1,-12
105,20.0,0,1,0,0,21.0,0,2
105,24.0,1,1,0,0,17.0,0,2
105,21.0,0,1,1,1,32.0,1,-6
105,19.0,1,1,0,0,14.0,2,2
106,22.0,1,0,0,0,38.0,1,5
106,15.0,0,0,0,0,16.0,0,5
106,24.0,0,0,1,1,16.0,0,-15
106,25.0,2,0,0,0,15.0,2,5
107,19.0,2,0,1,1,43.0,2,3
107,23.0,0,0,0,0,8.0,0,-1
107,25.0,0,0,0,0,21.0,0,-1
107,21.0,1,0,0,0,16.0,1,-1
108,16.0,0,0,0,0,24.0,0,3
108,33.0,2,0,0,0,23.0,1,3
108,24.0,0,0,0,0,20.0,0,3
108,15.0,1,0,1,1,19.0,2,-9
109,18.0,1,0,1,1,18.0,1,-12
109,19.0,1,0,0,0,21.0,1,4
109,25.0,1,0,0,0,16.0,0,4
109,19.0,0,0,0,0,30.0,1,4
110,20.0,1,0,0,0,33.0,2,1
110,18.0,1,0,0,0,6.0,0,1
110,27.0,1,0,1,1,44.0,1,-3
110,17.0,0,0,0,0,2.0,0,1
111,20.0,0,0,0,0,9.0,0,2
111,22.0,2,0,0,0,17.0,2,2
111,13.0,0,0,1,1,38.0,1,-6
111,27.0,1,0,0,0,24.0,0,2
112,24.0,1,0,0,0,19.0,1,2
112,20.0,0,0,0,0,11.0,0,2
112,25.0,1,0,0,0,18.0,1,2
112,19.0,1,0,1,1,37.0,1,-6
113,22.0,1,0,0,0,11.0,1,3
113,20.0,0,0,0,0,17.0,0,3
113,18.0,1,0,0,0,26.0,2,3
113,25.0,1,0,1,1,31.0,0,-9
114,26.0,1,0,0,0,36.0,2,4
114,15.0,1,0,0,0,6.0,1,4
114,23.0,1,0,0,0,25.0,0,4
114,18.0,0,0,1,1,18.0,0,-12
115,12.0,0,0,0,0,2.0,0,-1
115,23.0,1,0,0,0,20.0,1,-1
115,27.0,2,0,1,1,49.0,2,3
115,23.0,0,0,0,0,17.0,0,-1
116,26.0,1,0,0,0,12.0,1,5
116,14.0,0,0,0,0,33.0,1,5
116,29.0,2,0,0,0,29.0,1,5
116,19.0,0,0,1,1,10.0,0,-15
117,25.0,1,0,0,0,15.0,1,5
117,18.0,1,0,0,0,36.0,2,5
117,22.0,0,0,1,1,13.0,0,-15
117,21.0,1,0,0,0,24.0,0,5
118,24.0,0,0,0,0,63.0,1,5
118,24.0,2,0,0,0,9.0,1,5
118,23.0,0,0,1,1,8.0,0,-15
118,17.0,1,0,0,0,8.0,1,5
119,18.0,1,0,0,0,6.0,0,3
119,25.0,1,0,0,0,35.0,2,3
119,23.0,1,0,1,1,31.0,1,-9
119,22.0,0,0,0,0,16.0,0,3
120,22.0,1,0,0,0,16.0,0,5
120,24.0,1,0,0,0,23.0,1,5
120,20.0,1,0,0,0,32.0,2,5
120,19.0,0,0,1,1,10.0,0,-15
121,23.0,2,0,0,0,13.0,1,2
121,19.0,0,0,0,0,4.0,0,2
121,26.0,1,0,1,1,33.0,1,-6
121,19.0,0,0,0,0,33.0,1,2
122,19.0,1,0,0,0,20.0,2,2
122,26.0,1,0,0,0,2.0,0,2
122,19.0,0,0,0,0,21.0,0,2
122,24.0,1,0,1,1,41.0,1,-6
123,30.0,2,0,0,0,49.0,3,5
123,13.0,0,0,0,0,2.0,0,5
123,23.0,1,0,0,0,22.0,0,5
123,17.0,0,0,1,1,11.0,0,-15
124,29.0,2,0,0,0,31.0,2,3
124,18.0,0,0,0,0,4.0,0,3
124,23.0,1,0,1,1,27.0,1,-9
124,18.0,0,0,0,0,24.0,0,3
125,24.0,1,1,0,0,35.0,2,6
125,28.0,0,1,0,0,32.0,0,6
125,16.0,1,1,0,0,15.0,1,6
125,16.0,0,1,1,1,5.0,0,-18
126,21.0,0,0,1,1,17.0,0,-12
126,21.0,1,0,0,0,6.0,0,4
126,25.0,2,0,0,0,29.0,2,4
126,21.0,0,0,0,0,31.0,1,4
127,20.0,1,1,0,0,12.0,0,-1
127,25.0,0,1,0,0,23.0,1,-1
127,19.0,0,1,0,0,9.0,0,-1
127,20.0,1,1,1,1,44.0,2,3
128,19.0,0,0,0,0,2.0,0,-1
128,16.0,1,0,0,0,4,1,-1
128,22.0,0,0,0,0,30.0,1,-1
128,27.0,2,0,1,1,52.0,1,3
129,20.0,1,0,0,0,29.0,2,4
129,26.0,2,0,0,0,26.0,1,4
129,18.0,0,0,1,1,24.0,0,-12
129,14.0,0,0,0,0,6.0,0,4
130,22.0,0,0,0,0,0,0,3
130,32.0,1,0,1,1,30.0,1,-9
130,14.0,1,0,0,0,40.0,2,3
130,19.0,1,0,0,0,15.0,0,3
131,18.0,0,1,0,0,19.0,1,3
131,26.0,1,1,0,0,20.0,1,3
131,24.0,0,1,0,0,21.0,0,3
131,14.0,1,1,1,1,25.0,1,-9
132,20.0,1,0,0,0,13.0,0,2
132,23.0,1,0,0,0,21.0,1,2
132,19.0,0,0,0,0,17.0,1,2
132,20.0,1,0,1,1,35.0,1,-6
133,23.0,2,0,0,0,33.0,2,4
133,22.0,0,0,0,0,17.0,0,4
133,14.0,0,0,1,1,18.0,0,-12
133,24.0,1,0,0,0,20.0,1,4
134,32.0,1,0,0,0,29.0,1,5
134,16.0,1,0,0,0,28.0,1,5
134,17.0,0,0,0,0,14.0,1,5
134,23.0,1,0,1,1,14.0,0,-15
135,15.0,0,0,0,0,8.0,0,3
135,27.0,2,0,0,0,47.0,2,3
135,21.0,1,0,1,1,29.0,1,-9
135,21.0,0,0,0,0,4.0,0,3
136,18.0,1,0,0,0,10.0,1,3
136,21.0,0,0,0,0,19.0,0,3
136,20.0,1,0,1,1,22.0,1,-9
136,24.0,1,0,0,0,35.0,1,3
137,16.0,0,0,0,0,8.0,0,2
137,19.0,1,0,0,0,19.0,1,2
137,15.0,0,0,0,0,15.0,1,2
137,30.0,2,0,1,1,38.0,1,-6
138,19.0,0,0,0,0,26.0,0,2
138,15.0,0,0,0,0,17.0,0,2
138,25.0,2,0,0,0,10.0,2,2
138,24.0,1,0,1,1,32.0,1,-6
139,13.0,0,0,0,0,10.0,0,2
139,21.0,0,0,0,0,3.0,0,2
139,22.0,1,0,1,1,39.0,0,-6
139,27.0,2,0,0,0,29.0,3,2
140,24.0,1,0,0,0,20.0,1,6
140,17.0,1,0,0,0,45.0,2,6
140,18.0,0,0,0,0,15.0,0,6
140,27.0,1,0,1,1,6.0,0,-18
141,9.0,0,0,0,0,0,0,5
141,30.0,2,0,0,0,50.0,1,5
141,18.0,0,0,1,1,11.0,0,-15
141,26.0,1,0,0,0,26.0,2,5
142,26.0,1,0,0,0,31.0,1,3
142,18.0,0,0,0,0,13.0,0,3
142,18.0,1,0,0,0,14.0,2,3
142,20.0,1,0,1,1,28.0,0,-9
143,28.0,0,0,0,0,8.0,0,3
143,19.0,1,0,0,0,30.0,2,3
143,25.0,2,0,0,0,16.0,1,3
143,13.0,0,0,1,1,33.0,0,-9
144,16.0,0,1,0,0,33.0,0,3
144,18.0,1,1,0,0,16.0,2,3
144,23.0,0,1,1,1,22.0,1,-9
144,21.0,1,1,0,0,15.0,0,3
145,21.0,1,1,1,1,33.0,2,-3
145,21.0,0,1,0,0,31.0,0,1
145,15.0,0,1,0,0,8.0,0,1
145,22.0,1,1,0,0,10.0,1,1
146,33.0,3,0,0,0,36.0,2,2
146,18.0,0,0,0,0,12.0,0,2
146,16.0,0,0,0,0,7.0,0,2
146,20.0,0,0,1,1,33.0,1,-6
147,25.0,1,0,0,0,34.0,0,4
147,15.0,0,0,0,0,21.0,0,4
147,24.0,1,0,0,0,19.0,2,4
147,22.0,1,0,1,1,12.0,1,-12
148,22.0,1,0,0,0,15.0,0,3
148,16.0,1,0,0,0,9.0,1,3
148,17.0,0,0,1,1,25.0,1,-9
148,25.0,1,0,0,0,37.0,1,3
149,16.0,1,2,0,0,19.0,1,2
149,19.0,0,2,0,0,4.0,0,2
149,15.0,0,2,0,0,30.0,1,2
149,27.0,0,2,1,1,35.0,1,-6
150,17.0,0,0,0,0,44.0,1,5
150,21.0,1,0,0,0,17.0,1,5
150,23.0,1,0,0,0,18.0,0,5
150,27.0,1,0,1,1,6.0,1,-15
151,23.0,1,0,0,0,31.0,1,4
151,19.0,1,0,0,0,6.0,1,4
151,19.0,0,0,1,1,19.0,0,-12
151,24.0,1,0,0,0,29.0,1,4
152,24.0,1,0,0,0,20.0,2,4
152,21.0,2,0,0,0,20.0,1,4
152,23.0,0,0,1,1,24.0,0,-12
152,15.0,0,0,0,0,18.0,0,4
153,19.0,0,0,0,0,15.0,0,3
153,22.0,0,0,0,0,18.0,0,3
153,24.0,1,0,1,1,27.0,0,-9
153,23.0,2,0,0,0,21.0,3,3
154,24.0,1,0,0,0,11.0,1,-1
154,26.0,0,0,0,0,31.0,0,-1
154,10.0,0,0,0,0,6.0,0,-1
154,24.0,2,0,1,1,38.0,2,3
155,18.0,0,1,0,0,14.0,0,3
155,17.0,0,1,0,0,31.0,1,3
