timestep,reward
79,1.821
80238,-2.509
160395,-1.246
240630,2.58
320712,-4.726
400793,-3.009
480964,-1.179
560955,2.423
641004,2.674
720999,-5.323
801027,2.414
881192,-4.067
961447,0.66
1041568,2.091
1121644,-0.502
1201743,2.451
1281881,-1.552
1362092,-2.075
1442271,-5.49
1522157,-4.83
1602210,-6.853
1682091,-4.709
1762177,2.296
1842157,-1.265
1922256,-2.065
