timestep,reward
79,0.815
80238,1.134
160395,1.991
240630,1.91
320712,1.635
400793,2.344
480964,1.926
560955,1.565
641004,0.068
720999,1.248
801027,0.97
881192,2.381
961447,2.106
1041568,1.77
1121644,2.117
1201743,2.165
1281881,1.467
1362092,1.359
1442271,0.492
1522157,0.334
1602210,0.566
1682091,0.7
1762177,1.128
1842157,1.686
1922256,1.445
