timestep,reward
80,1.4
8103,3.37
16149,3.79
24174,3.52
32205,3.48
40269,3.58
48347,3.72
56413,2.79
64503,1.97
72598,3.74
80691,3.74
88768,2.78
96853,3.17
104953,3.54
113032,3.47
