
########## Evaluation Against Last Agent - Episode 0 ##########
Timestep: 80 Average reward against last agent is 2.84

########## Evaluation Against Last Agent - Episode 50 ##########
Timestep: 4089 Average reward against last agent is -0.18

########## Evaluation Against Last Agent - Episode 100 ##########
Timestep: 8106 Average reward against last agent is -0.33

########## Evaluation Against Last Agent - Episode 150 ##########
Timestep: 12124 Average reward against last agent is 0.54

########## Evaluation Against Last Agent - Episode 200 ##########
Timestep: 16140 Average reward against last agent is 1.23

########## Evaluation Against Last Agent - Episode 250 ##########
Timestep: 20158 Average reward against last agent is 1.79

########## Evaluation Against Last Agent - Episode 300 ##########
Timestep: 24177 Average reward against last agent is -0.98

########## Evaluation Against Last Agent - Episode 350 ##########
Timestep: 28182 Average reward against last agent is 0.52

########## Evaluation Against Last Agent - Episode 400 ##########
Timestep: 32186 Average reward against last agent is 2.5

########## Evaluation Against Last Agent - Episode 450 ##########
Timestep: 36212 Average reward against last agent is 1.38

########## Evaluation Against Last Agent - Episode 500 ##########
Timestep: 40213 Average reward against last agent is -0.55

########## Evaluation Against Last Agent - Episode 550 ##########
Timestep: 44220 Average reward against last agent is 1.38

########## Evaluation Against Last Agent - Episode 600 ##########
Timestep: 48226 Average reward against last agent is 1.26

########## Evaluation Against Last Agent - Episode 650 ##########
Timestep: 52220 Average reward against last agent is 0.49

########## Evaluation Against Last Agent - Episode 700 ##########
Timestep: 56230 Average reward against last agent is 2.18

########## Evaluation Against Last Agent - Episode 750 ##########
Timestep: 60246 Average reward against last agent is 2.68

########## Evaluation Against Last Agent - Episode 800 ##########
Timestep: 64257 Average reward against last agent is 1.56

########## Evaluation Against Last Agent - Episode 850 ##########
Timestep: 68266 Average reward against last agent is 1.6

########## Evaluation Against Last Agent - Episode 900 ##########
Timestep: 72274 Average reward against last agent is 2.32

########## Evaluation Against Last Agent - Episode 950 ##########
Timestep: 76290 Average reward against last agent is 1.49

########## Evaluation Against Last Agent - Episode 1000 ##########
Timestep: 80301 Average reward against last agent is 1.69

########## Evaluation Against Last Agent - Episode 1050 ##########
Timestep: 84313 Average reward against last agent is 1.36

########## Evaluation Against Last Agent - Episode 1100 ##########
Timestep: 88323 Average reward against last agent is 2.89

########## Evaluation Against Last Agent - Episode 1150 ##########
Timestep: 92334 Average reward against last agent is 2.73

########## Evaluation Against Last Agent - Episode 1200 ##########
Timestep: 96335 Average reward against last agent is 2.52

########## Evaluation Against Last Agent - Episode 1250 ##########
Timestep: 100335 Average reward against last agent is 2.4

########## Evaluation Against Last Agent - Episode 1300 ##########
Timestep: 104332 Average reward against last agent is 2.19

########## Evaluation Against Last Agent - Episode 1350 ##########
Timestep: 108347 Average reward against last agent is 2.41

########## Evaluation Against Last Agent - Episode 1400 ##########
Timestep: 112349 Average reward against last agent is 1.93

########## Evaluation Against Last Agent - Episode 1450 ##########
Timestep: 116351 Average reward against last agent is 2.71

########## Evaluation Against Last Agent - Episode 1500 ##########
Timestep: 120352 Average reward against last agent is 2.3

########## Evaluation Against Last Agent - Episode 1550 ##########
Timestep: 124359 Average reward against last agent is 2.41

########## Evaluation Against Last Agent - Episode 1600 ##########
Timestep: 128376 Average reward against last agent is 1.54

########## Evaluation Against Last Agent - Episode 1650 ##########
Timestep: 132387 Average reward against last agent is 2.48

########## Evaluation Against Last Agent - Episode 1700 ##########
Timestep: 136380 Average reward against last agent is 2.67

########## Evaluation Against Last Agent - Episode 1750 ##########
Timestep: 140393 Average reward against last agent is 2.26

########## Evaluation Against Last Agent - Episode 1800 ##########
Timestep: 144406 Average reward against last agent is 1.18

########## Evaluation Against Last Agent - Episode 1850 ##########
Timestep: 148417 Average reward against last agent is 2.61

########## Evaluation Against Last Agent - Episode 1900 ##########
Timestep: 152427 Average reward against last agent is 2.96

########## Evaluation Against Last Agent - Episode 1950 ##########
Timestep: 156435 Average reward against last agent is 2.59

########## Evaluation Against Last Agent - Episode 2000 ##########
Timestep: 160442 Average reward against last agent is 2.04

########## Evaluation Against Last Agent - Episode 2050 ##########
Timestep: 164446 Average reward against last agent is 2.86

########## Evaluation Against Last Agent - Episode 2100 ##########
Timestep: 168442 Average reward against last agent is 3.22

########## Evaluation Against Last Agent - Episode 2150 ##########
Timestep: 172459 Average reward against last agent is 1.62

########## Evaluation Against Last Agent - Episode 2200 ##########
Timestep: 176479 Average reward against last agent is 2.07

########## Evaluation Against Last Agent - Episode 2250 ##########
Timestep: 180494 Average reward against last agent is 2.72

########## Evaluation Against Last Agent - Episode 2300 ##########
Timestep: 184512 Average reward against last agent is 2.24

########## Evaluation Against Last Agent - Episode 2350 ##########
Timestep: 188522 Average reward against last agent is 2.37

########## Evaluation Against Last Agent - Episode 2400 ##########
Timestep: 192537 Average reward against last agent is 1.32

########## Evaluation Against Last Agent - Episode 2450 ##########
Timestep: 196560 Average reward against last agent is 2.25

########## Evaluation Against Last Agent - Episode 2500 ##########
Timestep: 200576 Average reward against last agent is 2.86

########## Evaluation Against Last Agent - Episode 2550 ##########
Timestep: 204597 Average reward against last agent is 2.32

########## Evaluation Against Last Agent - Episode 2600 ##########
Timestep: 208608 Average reward against last agent is 1.68

########## Evaluation Against Last Agent - Episode 2650 ##########
Timestep: 212612 Average reward against last agent is 2.09

########## Evaluation Against Last Agent - Episode 2700 ##########
Timestep: 216613 Average reward against last agent is 2.88

########## Evaluation Against Last Agent - Episode 2750 ##########
Timestep: 220612 Average reward against last agent is 2.91

########## Evaluation Against Last Agent - Episode 2800 ##########
Timestep: 224612 Average reward against last agent is 2.96

########## Evaluation Against Last Agent - Episode 2850 ##########
Timestep: 228616 Average reward against last agent is 1.38

########## Evaluation Against Last Agent - Episode 2900 ##########
Timestep: 232634 Average reward against last agent is 2.78

########## Evaluation Against Last Agent - Episode 2950 ##########
Timestep: 236632 Average reward against last agent is 1.0

########## Evaluation Against Last Agent - Episode 3000 ##########
Timestep: 240640 Average reward against last agent is 1.41

########## Evaluation Against Last Agent - Episode 3050 ##########
Timestep: 244649 Average reward against last agent is 2.25

########## Evaluation Against Last Agent - Episode 3100 ##########
Timestep: 248649 Average reward against last agent is 1.52

########## Evaluation Against Last Agent - Episode 3150 ##########
Timestep: 252667 Average reward against last agent is 2.05

########## Evaluation Against Last Agent - Episode 3200 ##########
Timestep: 256677 Average reward against last agent is 3.2

########## Evaluation Against Last Agent - Episode 3250 ##########
Timestep: 260679 Average reward against last agent is 2.68

########## Evaluation Against Last Agent - Episode 3300 ##########
Timestep: 264684 Average reward against last agent is 1.26

########## Evaluation Against Last Agent - Episode 3350 ##########
Timestep: 268689 Average reward against last agent is 2.29

########## Evaluation Against Last Agent - Episode 3400 ##########
Timestep: 272698 Average reward against last agent is 2.13

########## Evaluation Against Last Agent - Episode 3450 ##########
Timestep: 276704 Average reward against last agent is 2.76

########## Evaluation Against Last Agent - Episode 3500 ##########
Timestep: 280715 Average reward against last agent is 2.28

########## Evaluation Against Last Agent - Episode 3550 ##########
Timestep: 284736 Average reward against last agent is 2.73

########## Evaluation Against Last Agent - Episode 3600 ##########
Timestep: 288748 Average reward against last agent is 0.99

########## Evaluation Against Last Agent - Episode 3650 ##########
Timestep: 292769 Average reward against last agent is 2.45

########## Evaluation Against Last Agent - Episode 3700 ##########
Timestep: 296784 Average reward against last agent is 1.66

########## Evaluation Against Last Agent - Episode 3750 ##########
Timestep: 300796 Average reward against last agent is 2.7

########## Evaluation Against Last Agent - Episode 3800 ##########
Timestep: 304802 Average reward against last agent is 2.92

########## Evaluation Against Last Agent - Episode 3850 ##########
Timestep: 308815 Average reward against last agent is 2.37

########## Evaluation Against Last Agent - Episode 3900 ##########
Timestep: 312822 Average reward against last agent is 2.2

########## Evaluation Against Last Agent - Episode 3950 ##########
Timestep: 316824 Average reward against last agent is 1.61

########## Evaluation Against Last Agent - Episode 4000 ##########
Timestep: 320840 Average reward against last agent is 2.64

########## Evaluation Against Last Agent - Episode 4050 ##########
Timestep: 324858 Average reward against last agent is 2.17

########## Evaluation Against Last Agent - Episode 4100 ##########
Timestep: 328875 Average reward against last agent is 2.59

########## Evaluation Against Last Agent - Episode 4150 ##########
Timestep: 332882 Average reward against last agent is 2.37

########## Evaluation Against Last Agent - Episode 4200 ##########
Timestep: 336882 Average reward against last agent is 1.63

########## Evaluation Against Last Agent - Episode 4250 ##########
Timestep: 340885 Average reward against last agent is 1.92

########## Evaluation Against Last Agent - Episode 4300 ##########
Timestep: 344891 Average reward against last agent is 2.4

########## Evaluation Against Last Agent - Episode 4350 ##########
Timestep: 348903 Average reward against last agent is 2.66

########## Evaluation Against Last Agent - Episode 4400 ##########
Timestep: 352926 Average reward against last agent is 2.91

########## Evaluation Against Last Agent - Episode 4450 ##########
Timestep: 356932 Average reward against last agent is 1.97

########## Evaluation Against Last Agent - Episode 4500 ##########
Timestep: 360950 Average reward against last agent is 1.81

########## Evaluation Against Last Agent - Episode 4550 ##########
Timestep: 364961 Average reward against last agent is 2.43

########## Evaluation Against Last Agent - Episode 4600 ##########
Timestep: 368963 Average reward against last agent is 2.4

########## Evaluation Against Last Agent - Episode 4650 ##########
Timestep: 372989 Average reward against last agent is 2.16

########## Evaluation Against Last Agent - Episode 4700 ##########
Timestep: 377008 Average reward against last agent is 0.39

########## Evaluation Against Last Agent - Episode 4750 ##########
Timestep: 381030 Average reward against last agent is 2.63

########## Evaluation Against Last Agent - Episode 4800 ##########
Timestep: 385047 Average reward against last agent is 3.13

########## Evaluation Against Last Agent - Episode 4850 ##########
Timestep: 389066 Average reward against last agent is 2.78

########## Evaluation Against Last Agent - Episode 4900 ##########
Timestep: 393070 Average reward against last agent is 2.98

########## Evaluation Against Last Agent - Episode 4950 ##########
Timestep: 397084 Average reward against last agent is 1.94

########## Evaluation Against Last Agent - Episode 5000 ##########
Timestep: 401096 Average reward against last agent is 3.44

########## Evaluation Against Last Agent - Episode 5050 ##########
Timestep: 405121 Average reward against last agent is 2.52

########## Evaluation Against Last Agent - Episode 5100 ##########
Timestep: 409141 Average reward against last agent is 1.58

########## Evaluation Against Last Agent - Episode 5150 ##########
Timestep: 413146 Average reward against last agent is 2.68

########## Evaluation Against Last Agent - Episode 5200 ##########
Timestep: 417144 Average reward against last agent is 1.37

########## Evaluation Against Last Agent - Episode 5250 ##########
Timestep: 421152 Average reward against last agent is 2.87

########## Evaluation Against Last Agent - Episode 5300 ##########
Timestep: 425159 Average reward against last agent is 3.0

########## Evaluation Against Last Agent - Episode 5350 ##########
Timestep: 429163 Average reward against last agent is 3.42

########## Evaluation Against Last Agent - Episode 5400 ##########
Timestep: 433171 Average reward against last agent is 1.83
