game_id,hand_value,nb_bouts,nb_bouts_dog,taking,taking_bid_order,number_of_points_achieved,nb_bouts_achieved,reward
28,14.0,0,1,1,1,21.0,1,-12
28,18.0,1,1,0,0,19.0,2,4
28,33.0,1,1,0,0,29.0,0,4
28,19.0,0,1,0,0,19.0,0,4
29,22.0,2,0,1,1,18.0,2,-9
29,24.0,1,0,0,0,29.0,1,3
29,23.0,0,0,0,0,17.0,0,3
29,19.0,0,0,0,0,24.0,0,3
30,27.0,2,0,1,1,27.0,1,-9
30,21.0,0,0,0,0,5.0,0,3
30,16.0,1,0,0,0,37.0,2,3
30,22.0,0,0,0,0,13.0,0,3
31,24.0,2,0,0,0,22.0,3,3
31,27.0,1,0,0,0,21.0,0,3
31,17.0,0,0,0,0,21.0,0,3
31,16.0,0,0,1,1,17.0,0,-13
32,26.0,2,0,0,0,22.0,2,4
32,22.0,0,0,0,0,35.0,1,4
32,20.0,1,0,1,1,19.0,0,-12
32,17.0,0,0,0,0,8.0,0,4
33,24.0,0,2,0,0,2.0,0,4
33,14.0,1,2,0,0,43.0,2,4
33,18.0,0,2,0,0,27.0,0,4
33,19.0,0,2,1,1,16.0,1,-12
34,27.0,2,0,1,1,42.0,3,3
34,25.0,0,0,0,0,12.0,0,-1
34,20.0,1,0,0,0,19.0,0,-1
34,16.0,0,0,0,0,13.0,0,-1
35,22.0,0,0,0,0,16.0,0,1
35,25.0,1,0,1,1,44.0,1,-3
35,21.0,1,0,0,0,12.0,2,1
35,19.0,1,0,0,0,14.0,0,1
36,15.0,0,0,1,1,23.0,1,-9
36,25.0,1,0,0,0,10.0,0,3
36,34.0,2,0,0,0,43.0,2,3
36,12.0,0,0,0,0,7.0,0,3
37,30.0,1,0,0,0,20.0,1,-1
37,9.0,0,0,0,0,9.0,0,-1
37,14.0,1,0,0,0,4.0,0,-1
37,24.0,1,0,1,1,46.0,2,3
38,22.0,0,0,0,0,14.0,0,3
38,13.0,0,0,0,0,0,0,3
38,33.0,3,0,0,0,43.0,2,3
38,19.0,0,0,1,1,27.0,1,-9
39,21.0,1,0,0,0,8.0,0,3
39,21.0,1,0,0,0,27.0,2,3
39,22.0,0,0,1,1,28.0,0,-9
39,20.0,1,0,0,0,25.0,1,3
40,18.0,0,0,0,0,7.0,0,2
40,22.0,2,0,0,0,20.0,2,2
40,20.0,0,0,0,0,17.0,0,2
40,17.0,1,0,1,1,40.0,1,-6
41,20.0,1,0,0,0,12.0,0,1
41,21.0,0,0,0,0,18.0,1,1
41,22.0,0,0,0,0,22.0,0,1
41,23.0,2,0,1,1,36.0,2,-3
42,18.0,0,0,0,0,19.0,0,4
42,18.0,0,0,1,1,20.0,0,-12
42,26.0,1,0,0,0,32.0,2,4
42,20.0,2,0,0,0,11.0,1,4
43,21.0,0,0,0,0,28.0,1,5
43,28.0,1,0,0,0,21.0,1,5
43,17.0,1,0,0,0,32.0,1,5
43,13.0,1,0,1,1,7.0,0,-15
44,23.0,0,0,0,0,21.0,0,4
44,27.0,2,0,0,0,31.0,1,4
44,24.0,1,0,0,0,16.0,2,4
44,12.0,0,0,1,1,18.0,0,-12
45,23.0,0,0,0,0,8.0,0,5
45,26.0,3,0,0,0,44.0,3,5
45,15.0,0,0,1,1,14.0,0,-15
45,17.0,0,0,0,0,20.0,0,5
46,16.0,0,1,0,0,24.0,0,1
46,20.0,1,1,0,0,29.0,1,1
46,25.0,1,1,0,0,9.0,0,1
46,20.0,0,1,1,1,23.0,2,-7
47,13.0,0,0,0,0,21.0,0,-1
47,27.0,0,0,0,0,6.0,0,-1
47,21.0,1,0,0,0,13.0,1,-1
47,22.0,2,0,1,1,41.0,2,3
48,19.0,1,0,0,0,14.0,0,2
48,19.0,0,0,0,0,27.0,1,2
48,14.0,0,0,0,0,19.0,0,2
48,32.0,2,0,1,1,22.0,2,-6
49,15.0,0,0,0,0,0,0,-1
49,16.0,0,0,0,0,19.0,0,-1
49,26.0,0,0,0,0,35.0,0,-1
49,27.0,3,0,1,1,33.0,3,3
50,19.0,0,0,0,0,17.0,1,3
50,25.0,1,0,1,1,35.0,0,-9
50,20.0,1,0,0,0,18.0,1,3
50,21.0,1,0,0,0,17.0,1,3
51,20.0,0,0,1,1,13.0,0,-16
51,26.0,0,0,0,0,20.0,1,4
51,30.0,3,0,0,0,35.0,2,4
51,9.0,0,0,0,0,19.0,0,4
52,20.0,1,0,1,1,45.0,2,3
52,16.0,0,0,0,0,2.0,0,-1
52,27.0,2,0,0,0,19.0,1,-1
52,19.0,0,0,0,0,18.0,0,-1
53,19.0,0,0,1,1,39.0,0,-6
53,28.0,1,0,0,0,16.0,0,2
53,14.0,0,0,0,0,4.0,0,2
53,23.0,2,0,0,0,28.0,3,2
54,14.0,0,0,0,0,11.0,0,4
54,23.0,1,0,0,0,32.0,2,4
54,16.0,0,0,1,1,22.0,0,-12
54,31.0,2,0,0,0,20.0,1,4
55,18.0,0,0,0,0,10.0,0,4
55,20.0,2,0,0,0,36.0,3,4
55,26.0,1,0,0,0,18.0,0,4
55,21.0,0,0,1,1,21.0,0,-12
56,29.0,2,1,0,0,26.0,1,-1
56,20.0,0,1,1,1,48.0,2,3
56,15.0,0,1,0,0,6.0,0,-1
56,16.0,0,1,0,0,5.0,0,-1
57,21.0,0,0,0,0,18.0,0,1
57,23.0,1,0,0,0,18.0,2,1
57,19.0,1,0,0,0,5.0,0,1
57,21.0,1,0,1,1,43.0,1,-3
58,18.0,0,1,0,0,8.0,0,-1
58,27.0,2,1,0,0,17.0,2,-1
58,15.0,0,1,0,0,9.0,0,-1
58,22.0,0,1,1,1,52.0,1,3
59,20.0,1,0,1,1,27.0,2,-6
59,23.0,1,0,0,0,11.0,1,2
59,20.0,0,0,0,0,20.0,0,2
59,23.0,1,0,0,0,24.0,0,2
60,20.0,0,0,1,1,20.0,0,-12
60,23.0,1,0,0,0,21.0,1,4
60,20.0,1,0,0,0,15.0,0,4
60,24.0,1,0,0,0,28.0,2,4
61,24.0,0,1,1,1,35.0,1,-6
61,21.0,1,1,0,0,12.0,1,2
61,22.0,1,1,0,0,23.0,1,2
61,17.0,0,1,0,0,14.0,0,2
62,17.0,1,0,0,0,9.0,1,2
62,22.0,1,0,0,0,12.0,2,2
62,30.0,1,0,1,1,38.0,0,-6
62,19.0,0,0,0,0,25.0,0,2
63,13.0,0,0,1,1,9.0,0,-15
63,22.0,0,0,0,0,31.0,1,5
63,26.0,2,0,0,0,16.0,1,5
63,27.0,1,0,0,0,32.0,1,5
64,25.0,1,0,0,0,16.0,1,3
64,19.0,1,0,0,0,29.0,1,3
64,23.0,0,0,0,0,14.0,0,3
64,17.0,1,0,1,1,27.0,1,-9
65,25.0,1,0,0,0,8.0,1,3
65,20.0,0,0,1,1,32.0,0,-9
65,13.0,0,0,0,0,12.0,0,3
65,28.0,2,0,0,0,30.0,2,3
66,18.0,0,0,0,0,7.0,0,3
66,25.0,1,0,0,0,17.0,1,3
66,21.0,1,0,1,1,29.0,0,-9
66,19.0,1,0,0,0,33.0,2,3
67,18.0,2,0,0,0,32.0,1,4
67,17.0,1,0,0,0,28.0,1,4
67,15.0,0,0,0,0,5.0,0,4
67,33.0,0,0,1,1,19.0,1,-12
68,21.0,1,0,0,0,2.0,0,2
68,19.0,1,0,0,0,22.0,1,2
68,20.0,1,0,0,0,27.0,1,2
68,23.0,0,0,1,1,37.0,1,-6
69,20.0,0,0,1,1,25.0,1,-9
69,19.0,1,0,0,0,10.0,1,3
69,21.0,1,0,0,0,27.0,0,3
69,27.0,1,0,0,0,23.0,1,3
70,18.0,1,0,0,0,7.0,0,4
70,30.0,2,0,0,0,33.0,2,4
70,19.0,0,0,0,0,33.0,0,4
70,19.0,0,0,1,1,12.0,1,-12
71,15.0,0,0,1,1,0,0,-18
71,29.0,1,0,0,0,57.0,2,6
71,9.0,0,0,0,0,4.0,0,6
71,31.0,2,0,0,0,24.0,1,6
72,18.0,0,1,0,0,27.0,0,2
72,22.0,1,1,1,1,23.0,2,-6
72,21.0,0,1,0,0,23.0,1,2
72,21.0,1,1,0,0,15.0,0,2
73,15.0,0,0,0,0,15.0,0,-1
73,19.0,0,0,0,0,2.0,0,-1
73,27.0,1,0,1,1,47.0,1,3
73,20.0,2,0,0,0,18.0,2,-1
74,23.0,0,0,1,1,21.0,1,-12
74,16.0,0,0,0,0,7.0,0,4
74,27.0,2,0,0,0,21.0,1,4
74,22.0,1,0,0,0,35.0,1,4
75,18.0,0,0,0,0,4.0,0,5
75,21.0,1,0,0,0,54.0,2,5
75,25.0,1,0,0,0,24.0,0,5
75,24.0,1,0,1,1,6.0,1,-15
76,21.0,1,0,0,0,23.0,0,6
76,20.0,0,0,1,1,3.0,0,-18
76,24.0,1,0,0,0,38.0,1,6
76,19.0,1,0,0,0,20.0,2,6
77,26.0,1,0,0,0,12.0,1,2
77,20.0,1,0,0,0,18.0,0,2
77,23.0,0,0,0,0,25.0,0,2
77,19.0,1,0,1,1,31.0,2,-6
78,19.0,1,0,0,0,28.0,2,3
78,18.0,1,0,0,0,6.0,1,3
78,13.0,0,0,0,0,17.0,0,3
78,32.0,1,0,1,1,33.0,0,-9
79,19.0,0,0,0,0,9.0,0,-1
79,22.0,1,0,0,0,15.0,1,-1
79,18.0,1,0,0,0,20.0,0,-1
79,29.0,1,0,1,1,39.0,2,3
80,10.0,0,0,1,1,5.0,0,-18
80,14.0,1,0,0,0,22.0,1,6
80,30.0,0,0,0,0,20.0,0,6
80,32.0,2,0,0,0,41.0,2,6
81,24.0,0,0,0,0,17.0,0,-1
81,22.0,1,0,1,1,49.0,2,3
81,18.0,1,0,0,0,10.0,0,-1
81,20.0,1,0,0,0,10.0,1,-1
82,22.0,1,0,0,0,28.0,1,5
82,22.0,1,0,0,0,30.0,1,5
82,25.0,1,0,0,0,18.0,1,5
82,15.0,0,0,1,1,10.0,0,-15
83,15.0,0,1,1,1,16.0,1,-12
83,21.0,1,1,0,0,24.0,0,4
83,19.0,0,1,0,0,20.0,0,4
83,25.0,1,1,0,0,24.0,2,4
84,24.0,1,0,0,0,27.0,1,3
84,17.0,1,0,0,0,17.0,1,3
84,19.0,0,0,0,0,18.0,0,3
84,24.0,1,0,1,1,22.0,1,-9
85,24.0,1,0,0,0,11.0,1,2
85,14.0,0,0,0,0,40.0,0,2
85,21.0,1,0,0,0,4.0,0,2
85,23.0,1,0,1,1,28.0,2,-6
86,24.0,1,0,0,0,48.0,1,5
86,17.0,0,0,0,0,14.0,0,5
86,27.0,1,0,0,0,12.0,1,5
86,13.0,1,0,1,1,11.0,1,-15
87,25.0,0,0,0,0,15.0,0,3
87,19.0,1,0,0,0,27.0,2,3
87,17.0,1,0,0,0,16.0,1,3
87,23.0,1,0,1,1,27.0,0,-9
88,23.0,1,0,0,0,19.0,1,5
88,33.0,1,0,0,0,32.0,2,5
88,13.0,0,0,0,0,24.0,0,5
88,18.0,1,0,1,1,10.0,0,-15
89,22.0,1,1,0,0,31.0,1,4
89,13.0,0,1,0,0,12.0,0,4
89,20.0,1,1,0,0,14.0,2,4
89,26.0,0,1,1,1,25.0,0,-12
90,21.0,0,0,0,0,23.0,0,3
90,19.0,0,0,0,0,15.0,0,3
90,23.0,1,0,0,0,22.0,2,3
90,24.0,2,0,1,1,27.0,1,-9
91,23.0,1,0,0,0,21.0,1,1
91,21.0,0,0,0,0,14.0,0,1
91,27.0,1,0,0,0,15.0,1,1
91,13.0,1,0,1,1,38.0,1,-7
92,23.0,1,0,1,1,50.0,1,3
92,20.0,0,0,0,0,17.0,0,-1
92,22.0,2,0,0,0,14.0,2,-1
92,20.0,0,0,0,0,4.0,0,-1
93,27.0,1,1,0,0,16.0,0,1
93,24.0,0,1,0,0,27.0,0,1
93,17.0,0,1,0,0,16.0,0,1
93,13.0,1,1,1,1,28.0,3,-3
94,27.0,1,1,0,0,12.0,0,2
94,11.0,0,1,0,0,23.0,1,2
94,19.0,0,1,0,0,22.0,0,2
94,27.0,1,1,1,1,28.0,2,-6
95,11.0,0,0,0,0,0,0,-1
95,24.0,1,0,1,1,48.0,1,3
95,25.0,1,0,0,0,10.0,1,-1
95,25.0,1,0,0,0,28.0,1,-1
96,22.0,1,0,1,1,34.0,1,-6
96,12.0,0,0,0,0,0,0,2
96,33.0,2,0,0,0,41.0,2,2
96,19.0,0,0,0,0,11.0,0,2
97,19.0,1,0,0,0,12.0,2,0
97,16.0,1,0,1,1,38.0,1,-8
97,17.0,0,0,0,0,15.0,0,0
97,30.0,1,0,0,0,23.0,0,0
98,23.0,0,1,0,0,13.0,0,-1
98,19.0,2,1,1,1,38.0,3,3
98,17.0,0,1,0,0,10.0,0,-1
98,25.0,0,1,0,0,26.0,0,-1
99,15.0,1,0,0,0,31.0,1,3
99,21.0,1,0,0,0,2.0,0,3
99,24.0,1,0,0,0,19.0,2,3
99,25.0,0,0,1,1,33.0,0,-9
100,20.0,1,1,0,0,21.0,0,-2
100,19.0,0,1,0,0,10.0,0,-2
100,20.0,0,1,0,0,15.0,0,-2
100,24.0,1,1,1,1,39.0,3,2
101,16.0,0,0,0,0,23.0,1,3
101,23.0,2,0,0,0,13.0,1,3
101,31.0,0,0,0,0,21.0,0,3
101,18.0,1,0,1,1,31.0,1,-9
102,20.0,1,0,1,1,39.0,1,-6
102,23.0,2,0,0,0,27.0,2,2
102,14.0,0,0,0,0,13.0,0,2
102,24.0,0,0,0,0,9.0,0,2
103,24.0,1,0,0,0,4,1,1
103,26.0,1,0,1,1,45.0,1,-3
103,9.0,0,0,0,0,6.0,0,1
103,28.0,1,0,0,0,30.0,1,1
104,29.0,2,0,0,0,31.0,2,5
104,22.0,1,0,0,0,34.0,1,5
104,24.0,0,0,0,0,13.0,0,5
104,10.0,0,0,1,1,9.0,0,-15
105,12.0,0,1,0,0,40.0,1,4
105,24.0,1,1,0,0,11.0,1,4
105,21.0,0,1,1,1,22.0,0,-12
105,22.0,1,1,0,0,10.0,1,4
106,20.0,0,0,0,0,2.0,0,3
106,18.0,1,0,0,0,16.0,1,3
106,28.0,1,0,0,0,41.0,1,3
106,22.0,1,0,1,1,27.0,1,-9
107,23.0,1,0,1,1,10.0,1,-15
107,10.0,0,0,0,0,15.0,1,5
107,29.0,0,0,0,0,33.0,0,5
107,26.0,2,0,0,0,28.0,1,5
108,16.0,0,1,1,1,43.0,2,3
108,21.0,2,1,0,0,10.0,1,-1
108,23.0,0,1,0,0,23.0,0,-1
108,16.0,0,1,0,0,8.0,0,-1
109,19.0,0,0,1,1,18.0,0,-12
109,19.0,0,0,0,0,10.0,0,4
109,19.0,1,0,0,0,38.0,2,4
109,26.0,2,0,0,0,18.0,1,4
110,18.0,1,0,0,0,15.0,1,2
110,23.0,0,0,0,0,2.0,0,2
110,23.0,1,0,0,0,26.0,1,2
110,20.0,1,0,1,1,40.0,1,-6
111,18.0,1,1,1,1,21.0,1,-12
111,18.0,1,1,0,0,32.0,1,4
111,23.0,0,1,0,0,17.0,1,4
111,19.0,0,1,0,0,15.0,0,4
112,29.0,2,0,0,0,34.0,3,4
112,28.0,1,0,0,0,16.0,0,4
112,14.0,0,0,0,0,19.0,0,4
112,17.0,0,0,1,1,19.0,0,-12
113,25.0,1,1,1,1,41.0,1,-6
113,20.0,1,1,0,0,15.0,1,2
113,19.0,0,1,0,0,11.0,0,2
113,18.0,0,1,0,0,18.0,1,2
114,21.0,0,0,0,0,25.0,0,-1
114,14.0,0,0,0,0,6.0,0,-1
114,22.0,1,0,1,1,39.0,2,3
114,26.0,2,0,0,0,12.0,1,-1
115,25.0,1,0,0,0,27.0,1,3
115,15.0,0,0,0,0,12.0,0,3
115,25.0,1,0,0,0,18.0,1,3
115,23.0,1,0,1,1,30.0,1,-9
116,17.0,0,1,0,0,4.0,0,3
116,21.0,1,1,1,1,30.0,1,-9
116,22.0,0,1,0,0,30.0,0,3
116,24.0,1,1,0,0,23.0,2,3
117,16.0,1,0,1,1,36.0,1,-6
117,28.0,0,0,0,0,6.0,0,2
117,20.0,0,0,0,0,9.0,0,2
117,18.0,2,0,0,0,34.0,2,2
118,34.0,3,0,1,1,36.0,3,3
118,17.0,0,0,0,0,19.0,0,-1
118,21.0,0,0,0,0,10.0,0,-1
118,16.0,0,0,0,0,20.0,0,-1
119,23.0,1,0,0,0,14.0,2,1
119,21.0,1,0,0,0,4,1,1
119,21.0,1,0,0,0,20.0,0,1
119,19.0,0,0,1,1,48.0,0,-3
120,20.0,1,0,0,0,23.0,2,2
120,19.0,0,0,0,0,6.0,0,2
120,29.0,1,0,0,0,22.0,0,2
120,20.0,1,0,1,1,35.0,1,-6
121,19.0,1,0,0,0,11.0,0,2
121,15.0,0,0,0,0,12.0,1,2
121,23.0,1,0,0,0,27.0,1,2
121,23.0,1,0,1,1,36.0,1,-6
122,29.0,2,0,0,0,32.0,1,4
122,20.0,1,0,0,0,19.0,1,4
122,18.0,0,0,0,0,18.0,0,4
122,19.0,0,0,1,1,14.0,1,-12
123,24.0,0,0,1,1,15.0,0,-15
123,19.0,1,0,0,0,16.0,1,5
123,17.0,0,0,0,0,24.0,0,5
123,19.0,2,0,0,0,32.0,2,5
124,19.0,1,0,0,0,30.0,2,4
124,24.0,1,0,0,0,8.0,1,4
124,26.0,1,0,0,0,29.0,0,4
124,16.0,0,0,1,1,21.0,0,-12
125,29.0,2,0,0,0,10.0,1,-1
125,16.0,0,0,0,0,14.0,0,-1
125,17.0,0,0,0,0,21.0,0,-1
125,16.0,1,0,1,1,42.0,2,3
126,26.0,1,0,1,1,27.0,0,-9
126,14.0,0,0,0,0,7.0,0,3
126,23.0,1,0,0,0,23.0,1,3
126,21.0,1,0,0,0,29.0,2,3
127,23.0,1,0,1,1,31.0,1,-9
127,20.0,1,0,0,0,15.0,0,3
127,20.0,0,0,0,0,20.0,1,3
127,22.0,1,0,0,0,19.0,1,3
128,17.0,1,0,0,0,16.0,1,2
128,25.0,1,0,0,0,27.0,1,2
128,19.0,1,0,0,0,5.0,0,2
128,18.0,0,0,1,1,40.0,1,-6
129,25.0,2,0,0,0,25.0,2,5
129,21.0,1,0,0,0,33.0,0,5
129,18.0,0,0,1,1,10.0,1,-15
129,19.0,0,0,0,0,14.0,0,5
130,12.0,0,1,1,1,21.0,1,-12
130,26.0,0,1,0,0,26.0,0,4
130,26.0,2,1,0,0,30.0,2,4
130,15.0,0,1,0,0,11.0,0,4
131,25.0,1,1,1,1,34.0,3,3
131,17.0,0,1,0,0,13.0,0,-1
131,26.0,1,1,0,0,28.0,0,-1
131,13.0,0,1,0,0,9.0,0,-1
132,27.0,1,0,1,1,27.0,0,-9
132,22.0,0,0,0,0,11.0,0,3
132,14.0,0,0,0,0,14.0,0,3
132,24.0,2,0,0,0,29.0,3,3
133,23.0,1,1,1,1,46.0,1,-3
133,23.0,1,1,0,0,11.0,1,1
133,16.0,0,1,0,0,9.0,0,1
133,18.0,0,1,0,0,22.0,1,1
134,24.0,2,0,0,0,32.0,2,5
134,17.0,1,0,1,1,11.0,0,-15
134,27.0,0,0,0,0,41.0,1,5
134,19.0,0,0,0,0,2.0,0,5
135,18.0,0,0,0,0,20.0,0,3
135,26.0,3,0,0,0,30.0,3,3
135,19.0,0,0,0,0,4.0,0,3
135,24.0,0,0,1,1,34.0,0,-9
136,29.0,3,0,0,0,10.0,2,2
136,18.0,0,0,0,0,19.0,0,2
136,20.0,0,0,0,0,23.0,0,2
136,20.0,0,0,1,1,33.0,1,-6
137,18.0,0,0,1,1,17.0,1,-12
137,24.0,0,0,0,0,30.0,0,4
137,25.0,2,0,0,0,33.0,2,4
137,21.0,1,0,0,0,5.0,0,4
138,18.0,0,1,0,0,7.0,0,-1
138,25.0,1,1,0,0,28.0,1,-1
138,17.0,0,1,0,0,4.0,0,-1
138,22.0,1,1,1,1,47.0,2,3
139,23.0,1,0,1,1,5.0,0,-18
139,21.0,0,0,0,0,22.0,0,6
139,19.0,1,0,0,0,26.0,1,6
139,21.0,1,0,0,0,30.0,2,6
140,20.0,1,0,0,0,33.0,1,5
140,24.0,1,0,0,0,23.0,1,5
140,19.0,1,0,1,1,8.0,1,-15
140,18.0,0,0,0,0,20.0,0,5
141,20.0,0,0,1,1,8.0,0,-15
141,19.0,1,0,0,0,22.0,1,5
141,23.0,1,0,0,0,33.0,1,5
141,18.0,1,0,0,0,20.0,1,5
142,12.0,0,0,0,0,0,0,-1
142,23.0,2,0,0,0,13.0,2,-1
142,19.0,0,0,0,0,12.0,0,-1
142,29.0,1,0,1,1,60.0,1,3
143,19.0,1,1,1,1,40.0,2,3
143,16.0,1,1,0,0,16.0,1,-1
143,23.0,0,1,0,0,6.0,0,-1
143,22.0,0,1,0,0,23.0,0,-1
144,18.0,1,0,0,0,10.0,1,2
144,19.0,0,0,0,0,4.0,0,2
144,20.0,1,0,0,0,41.0,1,2
144,28.0,1,0,1,1,32.0,1,-6
145,22.0,1,1,0,0,23.0,1,2
145,24.0,0,1,0,0,35.0,0,2
145,12.0,0,1,0,0,3.0,0,2
145,26.0,1,1,1,1,24.0,2,-6
146,25.0,1,1,0,0,14.0,1,3
146,28.0,1,1,0,0,30.0,1,3
146,11.0,0,1,0,0,8.0,0,3
146,16.0,0,1,1,1,31.0,1,-9
147,28.0,2,0,0,0,20.0,2,3
147,12.0,0,0,0,0,16.0,0,3
147,16.0,0,0,0,0,16.0,1,3
147,17.0,1,0,1,1,33.0,0,-9
148,29.0,0,0,0,0,28.0,1,2
148,14.0,0,0,0,0,2.0,0,2
148,24.0,3,0,0,0,13.0,2,2
148,14.0,0,0,1,1,43.0,0,-6
149,20.0,1,0,0,0,14.0,0,2
149,25.0,0,0,1,1,39.0,1,-6
149,20.0,1,0,0,0,8.0,1,2
149,22.0,1,0,0,0,22.0,1,2
150,23.0,0,0,0,0,9.0,0,1
150,16.0,0,0,0,0,30.0,1,1
150,22.0,0,0,0,0,15.0,0,1
150,27.0,3,0,1,1,33.0,2,-3
151,17.0,0,1,0,0,32.0,0,3
151,19.0,0,1,1,1,23.0,1,-9
151,32.0,2,1,0,0,20.0,1,3
151,9.0,0,1,0,0,10.0,1,3
152,25.0,2,1,0,0,42.0,2,3
152,25.0,0,1,0,0,9.0,0,3
152,18.0,0,1,0,0,13.0,0,3
152,16.0,0,1,1,1,22.0,1,-9
153,33.0,1,0,1,1,31.0,0,-9
153,23.0,1,0,0,0,16.0,2,3
153,18.0,1,0,0,0,17.0,1,3
153,11.0,0,0,0,0,23.0,0,3
154,27.0,2,0,0,0,26.0,3,3
154,15.0,0,0,0,0,15.0,0,3
154,21.0,1,0,0,0,11.0,0,3
154,19.0,0,0,1,1,32.0,0,-9
155,16.0,0,0,0,0,3.0,0,3
155,30.0,1,0,0,0,35.0,2,3
