
########## Evaluation Against Last Agent - Episode 100 ##########
Timestep: 432993 Average reward against last agent is 2.416

########## Evaluation Against Last Agent - Episode 5500 ##########
Timestep: 440973 Average reward against last agent is 2.476

########## Evaluation Against Last Agent - Episode 5600 ##########
Timestep: 448972 Average reward against last agent is 0.908

########## Evaluation Against Last Agent - Episode 5700 ##########
Timestep: 456995 Average reward against last agent is 2.278

########## Evaluation Against Last Agent - Episode 5800 ##########
Timestep: 464998 Average reward against last agent is 2.108

########## Evaluation Against Last Agent - Episode 5900 ##########
Timestep: 473019 Average reward against last agent is 0.848

########## Evaluation Against Last Agent - Episode 6000 ##########
Timestep: 481035 Average reward against last agent is 1.656

########## Evaluation Against Last Agent - Episode 6100 ##########
Timestep: 489045 Average reward against last agent is 2.292

########## Evaluation Against Last Agent - Episode 6200 ##########
Timestep: 497065 Average reward against last agent is -0.506

########## Evaluation Against Last Agent - Episode 6300 ##########
Timestep: 505057 Average reward against last agent is 2.48

########## Evaluation Against Last Agent - Episode 6400 ##########
Timestep: 513050 Average reward against last agent is -0.266

########## Evaluation Against Last Agent - Episode 6500 ##########
Timestep: 521056 Average reward against last agent is 0.752

########## Evaluation Against Last Agent - Episode 6600 ##########
Timestep: 529047 Average reward against last agent is 2.072

########## Evaluation Against Last Agent - Episode 6700 ##########
Timestep: 537059 Average reward against last agent is 1.104

########## Evaluation Against Last Agent - Episode 6800 ##########
Timestep: 545091 Average reward against last agent is 2.392

########## Evaluation Against Last Agent - Episode 6900 ##########
Timestep: 553100 Average reward against last agent is 2.426

########## Evaluation Against Last Agent - Episode 7000 ##########
Timestep: 561090 Average reward against last agent is 2.518

########## Evaluation Against Last Agent - Episode 7100 ##########
Timestep: 569093 Average reward against last agent is 2.102

########## Evaluation Against Last Agent - Episode 7200 ##########
Timestep: 577081 Average reward against last agent is 2.326

########## Evaluation Against Last Agent - Episode 7300 ##########
Timestep: 585111 Average reward against last agent is 2.584

########## Evaluation Against Last Agent - Episode 7400 ##########
Timestep: 593111 Average reward against last agent is 2.502

########## Evaluation Against Last Agent - Episode 7500 ##########
Timestep: 601105 Average reward against last agent is -0.698

########## Evaluation Against Last Agent - Episode 7600 ##########
Timestep: 609092 Average reward against last agent is 2.5

########## Evaluation Against Last Agent - Episode 7700 ##########
Timestep: 617108 Average reward against last agent is -1.358

########## Evaluation Against Last Agent - Episode 7800 ##########
Timestep: 625138 Average reward against last agent is -1.536

########## Evaluation Against Last Agent - Episode 7900 ##########
Timestep: 633137 Average reward against last agent is 2.272

########## Evaluation Against Last Agent - Episode 8000 ##########
Timestep: 641174 Average reward against last agent is 2.266

########## Evaluation Against Last Agent - Episode 8100 ##########
Timestep: 649174 Average reward against last agent is 2.432

########## Evaluation Against Last Agent - Episode 8200 ##########
Timestep: 657200 Average reward against last agent is -2.868

########## Evaluation Against Last Agent - Episode 8300 ##########
Timestep: 665223 Average reward against last agent is 2.672

########## Evaluation Against Last Agent - Episode 8400 ##########
Timestep: 673228 Average reward against last agent is 2.258

########## Evaluation Against Last Agent - Episode 8500 ##########
Timestep: 681218 Average reward against last agent is 2.418

########## Evaluation Against Last Agent - Episode 8600 ##########
Timestep: 689231 Average reward against last agent is -1.4

########## Evaluation Against Last Agent - Episode 8700 ##########
Timestep: 697208 Average reward against last agent is 1.48

########## Evaluation Against Last Agent - Episode 8800 ##########
Timestep: 705204 Average reward against last agent is 2.492

########## Evaluation Against Last Agent - Episode 8900 ##########
Timestep: 713215 Average reward against last agent is -0.778

########## Evaluation Against Last Agent - Episode 9000 ##########
Timestep: 721204 Average reward against last agent is 2.586

########## Evaluation Against Last Agent - Episode 9100 ##########
Timestep: 729217 Average reward against last agent is 0.576

########## Evaluation Against Last Agent - Episode 9200 ##########
Timestep: 737220 Average reward against last agent is -3.518

########## Evaluation Against Last Agent - Episode 9300 ##########
Timestep: 745238 Average reward against last agent is -2.936

########## Evaluation Against Last Agent - Episode 9400 ##########
Timestep: 753249 Average reward against last agent is 2.604

########## Evaluation Against Last Agent - Episode 9500 ##########
Timestep: 761247 Average reward against last agent is -4.128

########## Evaluation Against Last Agent - Episode 9600 ##########
Timestep: 769246 Average reward against last agent is -2.982

########## Evaluation Against Last Agent - Episode 9700 ##########
Timestep: 777255 Average reward against last agent is -2.656

########## Evaluation Against Last Agent - Episode 9800 ##########
Timestep: 785261 Average reward against last agent is 2.19

########## Evaluation Against Last Agent - Episode 9900 ##########
Timestep: 793287 Average reward against last agent is -3.248
