
########## Evaluation Against Last Agent - Episode 0 ##########
Timestep: 79 Average reward against last agent is 2.345

########## Evaluation Against Last Agent - Episode 100 ##########
Timestep: 8069 Average reward against last agent is 2.434

########## Evaluation Against Last Agent - Episode 200 ##########
Timestep: 16050 Average reward against last agent is 2.482

########## Evaluation Against Last Agent - Episode 300 ##########
Timestep: 24050 Average reward against last agent is 2.374

########## Evaluation Against Last Agent - Episode 400 ##########
Timestep: 32057 Average reward against last agent is 2.306

########## Evaluation Against Last Agent - Episode 500 ##########
Timestep: 40038 Average reward against last agent is 2.553

########## Evaluation Against Last Agent - Episode 600 ##########
Timestep: 48007 Average reward against last agent is 2.281

########## Evaluation Against Last Agent - Episode 700 ##########
Timestep: 55994 Average reward against last agent is 2.517

########## Evaluation Against Last Agent - Episode 800 ##########
Timestep: 63976 Average reward against last agent is 2.184

########## Evaluation Against Last Agent - Episode 900 ##########
Timestep: 71996 Average reward against last agent is 2.429

########## Evaluation Against Last Agent - Episode 1000 ##########
Timestep: 80021 Average reward against last agent is 2.347

########## Changing model - Using Model 2 as opponent ##########

########## Evaluation Against Last Agent - Episode 1100 ##########
Timestep: 88026 Average reward against last agent is 2.459

########## Evaluation Against Last Agent - Episode 1200 ##########
Timestep: 96028 Average reward against last agent is 2.256

########## Evaluation Against Last Agent - Episode 1300 ##########
Timestep: 104020 Average reward against last agent is 2.156

########## Evaluation Against Last Agent - Episode 1400 ##########
Timestep: 111995 Average reward against last agent is 1.875

########## Evaluation Against Last Agent - Episode 1500 ##########
Timestep: 119968 Average reward against last agent is 2.488

########## Evaluation Against Last Agent - Episode 1600 ##########
Timestep: 127932 Average reward against last agent is 2.211

########## Evaluation Against Last Agent - Episode 1700 ##########
Timestep: 135907 Average reward against last agent is 1.87

########## Evaluation Against Last Agent - Episode 1800 ##########
Timestep: 143890 Average reward against last agent is 1.96

########## Evaluation Against Last Agent - Episode 1900 ##########
Timestep: 151855 Average reward against last agent is 2.637

########## Evaluation Against Last Agent - Episode 2000 ##########
Timestep: 159843 Average reward against last agent is 2.396

########## Changing model - Using Model 3 as opponent ##########

########## Evaluation Against Last Agent - Episode 2100 ##########
Timestep: 167813 Average reward against last agent is 2.341

########## Evaluation Against Last Agent - Episode 2200 ##########
Timestep: 175777 Average reward against last agent is 2.492

########## Evaluation Against Last Agent - Episode 2300 ##########
Timestep: 183730 Average reward against last agent is 2.389

########## Evaluation Against Last Agent - Episode 2400 ##########
Timestep: 191690 Average reward against last agent is 2.331

########## Evaluation Against Last Agent - Episode 2500 ##########
Timestep: 199649 Average reward against last agent is 2.626

########## Evaluation Against Last Agent - Episode 2600 ##########
Timestep: 207607 Average reward against last agent is 2.675

########## Evaluation Against Last Agent - Episode 2700 ##########
