
########## Evaluation Against Last Agent - Episode 0 ##########
Timestep: 79 Average reward against last agent is 2.334

########## Evaluation Against Last Agent - Episode 5000 ##########
Timestep: 399486 Average reward against last agent is -0.465

########## Evaluation Against Last Agent - Episode 10000 ##########
Timestep: 799103 Average reward against last agent is 1.418

########## Evaluation Against Last Agent - Episode 15000 ##########
Timestep: 1198331 Average reward against last agent is -0.659

########## Evaluation Against Last Agent - Episode 20000 ##########
Timestep: 1598106 Average reward against last agent is 0.499

########## Changing model - Using Model 2 as opponent ##########

########## Evaluation Against Last Agent - Episode 25000 ##########
Timestep: 1998211 Average reward against last agent is 2.268

########## Evaluation Against Last Agent - Episode 30000 ##########
Timestep: 2398793 Average reward against last agent is 1.26

########## Evaluation Against Last Agent - Episode 35000 ##########
Timestep: 2799428 Average reward against last agent is 2.598

########## Evaluation Against Last Agent - Episode 40000 ##########
Timestep: 3199401 Average reward against last agent is 0.738

########## Changing model - Using Model 3 as opponent ##########

########## Evaluation Against Last Agent - Episode 45000 ##########
Timestep: 3599565 Average reward against last agent is -2.422

########## Evaluation Against Last Agent - Episode 50000 ##########
Timestep: 4000259 Average reward against last agent is 2.632

########## Evaluation Against Last Agent - Episode 55000 ##########
Timestep: 4401569 Average reward against last agent is 0.926

########## Evaluation Against Last Agent - Episode 60000 ##########
Timestep: 4802519 Average reward against last agent is -1.074

########## Changing model - Using Model 4 as opponent ##########

########## Evaluation Against Last Agent - Episode 65000 ##########
Timestep: 5203277 Average reward against last agent is -5.362

########## Evaluation Against Last Agent - Episode 70000 ##########
Timestep: 5604429 Average reward against last agent is 2.41

########## Evaluation Against Last Agent - Episode 75000 ##########
Timestep: 6006571 Average reward against last agent is 2.182

########## Evaluation Against Last Agent - Episode 80000 ##########
Timestep: 6408260 Average reward against last agent is -2.161

########## Changing model - Using Model 5 as opponent ##########

########## Evaluation Against Last Agent - Episode 85000 ##########
Timestep: 6810161 Average reward against last agent is -4.289

########## Evaluation Against Last Agent - Episode 90000 ##########
Timestep: 7213004 Average reward against last agent is -3.331

########## Evaluation Against Last Agent - Episode 95000 ##########
Timestep: 7613060 Average reward against last agent is 2.153

########## Evaluation Against Last Agent - Episode 100000 ##########
Timestep: 8011342 Average reward against last agent is 1.884

########## Changing model - Using Model 6 as opponent ##########

########## Evaluation Against Last Agent - Episode 105000 ##########
Timestep: 8409742 Average reward against last agent is 2.329

########## Evaluation Against Last Agent - Episode 110000 ##########
Timestep: 8808806 Average reward against last agent is 2.281

########## Evaluation Against Last Agent - Episode 115000 ##########
Timestep: 9207617 Average reward against last agent is 2.138
