
########## Evaluation Against Random - Episode 0 ##########
Timestep: 79 Average reward against random is -0.736

########## Evaluation Against Random - Episode 10 ##########
Timestep: 879 Average reward against random is -0.989

########## Evaluation Against Random - Episode 20 ##########
Timestep: 1678 Average reward against random is -1.635

########## Evaluation Against Random - Episode 30 ##########
Timestep: 2479 Average reward against random is -2.017

########## Evaluation Against Random - Episode 40 ##########
Timestep: 3284 Average reward against random is -1.954

########## Evaluation Against Random - Episode 50 ##########
Timestep: 4085 Average reward against random is -1.914

########## Evaluation Against Random - Episode 60 ##########
Timestep: 4881 Average reward against random is -2.075

########## Evaluation Against Random - Episode 70 ##########
Timestep: 5675 Average reward against random is -2.186

########## Evaluation Against Random - Episode 80 ##########
Timestep: 6470 Average reward against random is -1.97

########## Evaluation Against Random - Episode 90 ##########
Timestep: 7270 Average reward against random is -2.348

########## Evaluation Against Random - Episode 100 ##########
Timestep: 8069 Average reward against random is -2.15

########## Evaluation Against Random - Episode 110 ##########
Timestep: 8872 Average reward against random is -2.248

########## Evaluation Against Random - Episode 120 ##########
Timestep: 9675 Average reward against random is -1.548

########## Evaluation Against Random - Episode 130 ##########
Timestep: 10473 Average reward against random is -2.075

########## Evaluation Against Random - Episode 140 ##########
Timestep: 11284 Average reward against random is -1.984

########## Evaluation Against Random - Episode 150 ##########
Timestep: 12083 Average reward against random is -2.34

########## Evaluation Against Random - Episode 160 ##########
Timestep: 12885 Average reward against random is -1.864

########## Evaluation Against Random - Episode 170 ##########
Timestep: 13688 Average reward against random is -2.099

########## Evaluation Against Random - Episode 180 ##########
Timestep: 14482 Average reward against random is -1.963

########## Evaluation Against Random - Episode 190 ##########
Timestep: 15276 Average reward against random is -2.013

########## Evaluation Against Random - Episode 200 ##########
Timestep: 16072 Average reward against random is -2.073

########## Evaluation Against Random - Episode 210 ##########
Timestep: 16865 Average reward against random is -2.155

########## Evaluation Against Random - Episode 220 ##########
Timestep: 17665 Average reward against random is -1.644

########## Evaluation Against Random - Episode 230 ##########
Timestep: 18469 Average reward against random is -2.016

########## Evaluation Against Random - Episode 240 ##########
Timestep: 19271 Average reward against random is -2.182

########## Evaluation Against Random - Episode 250 ##########
Timestep: 20069 Average reward against random is -1.936

########## Evaluation Against Random - Episode 260 ##########
