timestep,reward
79,0.815
8071,0.592
16074,0.794
24066,0.619
32059,0.661
40050,0.915
48064,0.798
56055,0.658
64065,0.478
72072,0.462
80062,0.377
88060,0.84
96082,0.455
104064,0.673
112076,0.533
120052,0.568
128060,0.431
136033,0.852
144035,0.813
152021,0.833
