timestep,reward
80,-5.739
8091,-5.395
16108,-2.797
24148,-8.457
32173,-8.913
40199,-8.823
48226,-8.979
56220,-9.336
64248,-9.21
72267,-9.652
80282,-9.294
88303,-9.591
96308,-9.468
104322,-9.471
112329,-9.953
120343,-9.108
128356,-9.0
136355,-9.633
144362,-9.003
152352,-9.585
160355,-8.85
168355,-9.318
176361,-9.396
184401,-9.465
192393,-8.769
200400,-9.303
208405,-8.937
216428,-9.438
224401,-9.48
232404,-9.186
