
########## Evaluation Against Random - Episode 0 ##########
Timestep: 80 Average reward against random is -5.722

########## Evaluation Against Random - Episode 100 ##########
Timestep: 8091 Average reward against random is -2.801

########## Evaluation Against Random - Episode 200 ##########
Timestep: 16108 Average reward against random is -0.257

########## Evaluation Against Random - Episode 300 ##########
Timestep: 24148 Average reward against random is -0.131

########## Evaluation Against Random - Episode 400 ##########
Timestep: 32173 Average reward against random is -2.014

########## Evaluation Against Random - Episode 500 ##########
Timestep: 40199 Average reward against random is -0.908

########## Evaluation Against Random - Episode 600 ##########
Timestep: 48226 Average reward against random is -2.299

########## Evaluation Against Random - Episode 700 ##########
Timestep: 56220 Average reward against random is -5.68

########## Evaluation Against Random - Episode 800 ##########
Timestep: 64248 Average reward against random is -7.087

########## Evaluation Against Random - Episode 900 ##########
Timestep: 72267 Average reward against random is -8.017

########## Evaluation Against Random - Episode 1000 ##########
Timestep: 80282 Average reward against random is -8.716

########## Evaluation Against Random - Episode 1100 ##########
Timestep: 88303 Average reward against random is -8.205

########## Evaluation Against Random - Episode 1200 ##########
Timestep: 96308 Average reward against random is -8.542

########## Evaluation Against Random - Episode 1300 ##########
Timestep: 104322 Average reward against random is -8.981

########## Evaluation Against Random - Episode 1400 ##########
Timestep: 112329 Average reward against random is -8.917

########## Evaluation Against Random - Episode 1500 ##########
Timestep: 120343 Average reward against random is -9.24

########## Evaluation Against Random - Episode 1600 ##########
Timestep: 128356 Average reward against random is -8.836

########## Evaluation Against Random - Episode 1700 ##########
Timestep: 136355 Average reward against random is -9.368

########## Evaluation Against Random - Episode 1800 ##########
Timestep: 144362 Average reward against random is -9.53

########## Evaluation Against Random - Episode 1900 ##########
Timestep: 152352 Average reward against random is -10.032

########## Evaluation Against Random - Episode 2000 ##########
Timestep: 160355 Average reward against random is -9.26

########## Evaluation Against Random - Episode 2100 ##########
Timestep: 168355 Average reward against random is -9.402

########## Evaluation Against Random - Episode 2200 ##########
Timestep: 176361 Average reward against random is -9.315

########## Evaluation Against Random - Episode 2300 ##########
Timestep: 184401 Average reward against random is -9.832

########## Evaluation Against Random - Episode 2400 ##########
Timestep: 192393 Average reward against random is -9.634

########## Evaluation Against Random - Episode 2500 ##########
Timestep: 200400 Average reward against random is -9.809

########## Evaluation Against Random - Episode 2600 ##########
Timestep: 208405 Average reward against random is -9.267

########## Evaluation Against Random - Episode 2700 ##########
Timestep: 216428 Average reward against random is -9.936

########## Evaluation Against Random - Episode 2800 ##########
Timestep: 224401 Average reward against random is -10.013

########## Evaluation Against Random - Episode 2900 ##########
Timestep: 232404 Average reward against random is -9.81
