game_id,hand_value,nb_bouts,nb_bouts_dog,taking,taking_bid_order,number_of_points_achieved,nb_bouts_achieved,reward
38,20.0,1,0,0,0,12.0,0,3
38,18.0,1,0,1,1,27.0,1,-9
38,19.0,0,0,0,0,34.0,0,3
39,12.0,0,0,0,0,10.0,0,5
39,26.0,0,0,1,1,9.0,0,-15
39,23.0,1,0,0,0,39.0,2,5
39,27.0,2,0,0,0,26.0,1,5
40,21.0,0,0,0,0,15.0,0,5
40,27.0,0,0,1,1,16.0,0,-15
40,18.0,2,0,0,0,27.0,2,5
40,19.0,1,0,0,0,25.0,1,5
41,23.0,1,0,0,0,12.0,0,-1
41,25.0,1,0,1,1,51.0,1,3
41,13.0,0,0,0,0,6.0,0,-1
41,23.0,1,0,0,0,14.0,2,-1
42,24.0,2,0,0,0,17.0,2,2
42,27.0,0,0,1,1,37.0,0,-6
42,18.0,1,0,0,0,24.0,1,2
42,15.0,0,0,0,0,4.0,0,2
43,19.0,0,0,0,0,15.0,0,-1
43,28.0,0,0,0,0,5.0,0,-1
43,19.0,1,0,0,0,26.0,0,-1
43,20.0,2,0,1,1,40.0,3,3
44,27.0,2,0,0,0,26.0,1,5
44,15.0,0,0,1,1,14.0,0,-15
44,20.0,1,0,0,0,32.0,2,5
44,17.0,0,0,0,0,11.0,0,5
45,18.0,0,0,0,0,5.0,0,-1
45,23.0,1,0,1,1,43.0,2,3
45,25.0,1,0,0,0,25.0,0,-1
45,22.0,1,0,0,0,15.0,1,-1
46,20.0,1,1,0,0,35.0,2,4
46,27.0,1,1,1,1,18.0,1,-12
46,22.0,0,1,0,0,17.0,0,4
46,15.0,0,1,0,0,18.0,0,4
47,19.0,1,0,0,0,28.0,0,4
47,22.0,1,0,0,0,6.0,1,4
47,12.0,0,0,1,1,18.0,0,-12
47,31.0,1,0,0,0,36.0,2,4
48,23.0,0,0,0,0,22.0,1,5
48,16.0,0,0,1,1,16.0,0,-15
48,26.0,2,0,0,0,27.0,2,5
48,23.0,1,0,0,0,18.0,0,5
49,26.0,0,2,0,0,20.0,0,3
49,19.0,0,2,0,0,12.0,0,3
49,16.0,0,2,1,1,28.0,1,-9
49,16.0,1,2,0,0,26.0,2,3
50,23.0,2,0,0,0,19.0,1,2
50,21.0,1,0,0,0,14.0,1,2
50,17.0,0,0,1,1,32.0,1,-6
50,23.0,0,0,0,0,16.0,0,2
51,16.0,0,0,0,0,17.0,0,6
51,18.0,0,0,1,1,2.0,0,-18
51,19.0,0,0,0,0,12.0,0,6
51,35.0,3,0,0,0,57.0,3,6
52,17.0,1,0,1,1,39.0,1,-6
52,24.0,0,0,0,0,20.0,1,2
52,20.0,1,0,0,0,7.0,1,2
52,27.0,1,0,0,0,21.0,0,2
53,21.0,1,0,0,0,14.0,1,2
53,18.0,0,0,0,0,25.0,0,2
53,18.0,1,0,1,1,40.0,1,-6
53,25.0,1,0,0,0,6.0,1,2
54,18.0,0,0,0,0,13.0,1,-1
54,26.0,1,0,1,1,47.0,1,3
54,18.0,1,0,0,0,12.0,0,-1
54,26.0,1,0,0,0,13.0,1,-1
55,16.0,0,0,0,0,12.0,0,3
55,34.0,2,0,0,0,25.0,1,3
55,18.0,1,0,1,1,23.0,1,-9
55,13.0,0,0,0,0,25.0,1,3
56,25.0,1,0,0,0,8.0,0,2
56,18.0,0,0,1,1,36.0,1,-6
56,24.0,1,0,0,0,15.0,1,2
56,19.0,1,0,0,0,22.0,1,2
57,17.0,1,0,1,1,45.0,0,-6
57,23.0,0,0,0,0,15.0,0,2
57,16.0,1,0,0,0,14.0,2,2
57,27.0,1,0,0,0,11.0,1,2
58,19.0,1,0,0,0,19.0,1,6
58,19.0,0,0,1,1,4.0,0,-18
58,19.0,1,0,0,0,15.0,2,6
58,27.0,1,0,0,0,48.0,0,6
59,15.0,0,0,0,0,0,0,-1
59,25.0,2,0,1,1,43.0,1,3
59,28.0,1,0,0,0,22.0,1,-1
59,15.0,0,0,0,0,17.0,1,-1
60,20.0,0,0,0,0,36.0,1,3
60,13.0,1,0,0,0,0,0,3
60,20.0,1,0,1,1,30.0,1,-9
60,32.0,1,0,0,0,16.0,1,3
61,16.0,1,0,0,0,31.0,1,2
61,28.0,1,0,1,1,37.0,1,-6
61,23.0,1,0,0,0,9.0,1,2
61,15.0,0,0,0,0,9.0,0,2
62,19.0,0,0,0,0,19.0,0,3
62,15.0,0,0,0,0,0,0,3
62,32.0,3,0,0,0,38.0,3,3
62,21.0,0,0,1,1,31.0,0,-9
63,15.0,0,1,0,0,8.0,0,-1
63,25.0,1,1,1,1,39.0,2,3
63,23.0,1,1,0,0,14.0,1,-1
63,20.0,0,1,0,0,25.0,0,-1
64,27.0,2,0,0,0,14.0,2,3
64,24.0,0,0,0,0,35.0,0,3
64,25.0,1,0,1,1,27.0,1,-9
64,9.0,0,0,0,0,9.0,0,3
65,19.0,1,0,0,0,25.0,2,4
65,24.0,2,0,1,1,14.0,1,-12
65,28.0,0,0,0,0,21.0,0,4
65,15.0,0,0,0,0,26.0,0,4
66,18.0,0,1,0,0,6.0,0,-1
66,18.0,1,1,0,0,24.0,1,-1
66,24.0,1,1,1,1,46.0,2,3
66,20.0,0,1,0,0,11.0,0,-1
67,17.0,1,0,0,0,45.0,1,4
67,13.0,0,0,1,1,21.0,1,-12
67,31.0,1,0,0,0,6.0,0,4
67,22.0,1,0,0,0,16.0,1,4
68,20.0,0,0,0,0,25.0,0,1
68,18.0,1,0,1,1,32.0,2,-3
68,16.0,0,0,0,0,3.0,0,1
68,29.0,2,0,0,0,26.0,1,1
69,25.0,0,0,0,0,16.0,0,4
69,20.0,2,0,0,0,34.0,3,4
69,25.0,1,0,1,1,26.0,0,-12
69,14.0,0,0,0,0,8.0,0,4
70,22.0,0,2,0,0,22.0,0,-1
70,14.0,0,2,1,1,37.0,2,3
70,15.0,1,2,0,0,16.0,1,-1
70,21.0,0,2,0,0,10.0,0,-1
71,17.0,1,0,1,1,56.0,1,3
71,21.0,0,0,0,0,3.0,0,-1
71,26.0,2,0,0,0,20.0,2,-1
71,21.0,0,0,0,0,6.0,0,-1
72,18.0,0,0,0,0,5.0,0,4
72,30.0,1,0,0,0,32.0,1,4
72,16.0,1,0,1,1,20.0,1,-12
72,24.0,1,0,0,0,28.0,1,4
73,15.0,0,0,0,0,5.0,0,4
73,27.0,0,0,1,1,25.0,0,-12
73,33.0,2,0,0,0,36.0,2,4
73,13.0,1,0,0,0,14.0,1,4
74,21.0,1,0,0,0,8.0,1,3
74,13.0,1,0,1,1,25.0,1,-9
74,28.0,1,0,0,0,33.0,1,3
74,21.0,0,0,0,0,22.0,0,3
75,20.0,1,1,0,0,8.0,0,2
75,21.0,0,1,1,1,36.0,1,-6
75,18.0,1,1,0,0,16.0,1,2
75,25.0,0,1,0,0,25.0,1,2
76,24.0,1,0,0,0,32.0,2,3
76,15.0,0,0,1,1,28.0,0,-9
76,21.0,1,0,0,0,14.0,0,3
76,24.0,1,0,0,0,9.0,1,3
77,16.0,1,0,0,0,20.0,1,3
77,22.0,2,0,0,0,17.0,1,3
77,16.0,0,0,1,1,23.0,1,-9
77,30.0,0,0,0,0,26.0,0,3
78,18.0,0,1,0,0,4.0,0,-1
78,21.0,1,1,1,1,49.0,2,3
78,23.0,1,1,0,0,17.0,1,-1
78,20.0,0,1,0,0,16.0,0,-1
79,24.0,0,1,0,0,28.0,1,2
79,22.0,1,1,1,1,36.0,1,-6
79,17.0,1,1,0,0,18.0,1,2
79,19.0,0,1,0,0,6.0,0,2
80,30.0,1,0,0,0,33.0,1,5
80,18.0,0,0,1,1,12.0,0,-15
80,21.0,2,0,0,0,19.0,2,5
80,19.0,0,0,0,0,18.0,0,5
81,18.0,0,0,0,0,6.0,0,3
81,19.0,0,0,0,0,22.0,0,3
81,28.0,2,0,0,0,32.0,2,3
81,20.0,1,0,1,1,28.0,1,-9
82,19.0,0,1,0,0,24.0,1,3
82,18.0,0,1,0,0,7.0,0,3
82,14.0,0,1,1,1,28.0,1,-9
82,29.0,2,1,0,0,27.0,1,3
83,25.0,0,0,0,0,11.0,0,-1
83,16.0,1,0,0,0,24.0,2,-1
83,23.0,1,0,1,1,46.0,1,3
83,24.0,1,0,0,0,4.0,0,-1
84,17.0,0,0,0,0,16.0,0,3
84,23.0,2,0,1,1,28.0,1,-9
84,21.0,1,0,0,0,24.0,2,3
84,22.0,0,0,0,0,18.0,0,3
85,20.0,1,0,0,0,8.0,1,2
85,27.0,2,0,0,0,28.0,1,2
85,17.0,0,0,1,1,38.0,1,-6
85,18.0,0,0,0,0,9.0,0,2
86,18.0,0,0,0,0,6.0,0,4
86,21.0,0,0,1,1,17.0,0,-12
86,19.0,2,0,0,0,15.0,2,4
86,27.0,1,0,0,0,48.0,1,4
87,18.0,1,1,0,0,6.0,1,3
87,25.0,0,1,0,0,31.0,0,3
87,22.0,0,1,1,1,21.0,2,-9
87,19.0,1,1,0,0,25.0,0,3
88,21.0,1,1,0,0,24.0,2,-1
88,23.0,1,1,1,1,49.0,1,3
88,21.0,0,1,0,0,13.0,0,-1
88,19.0,0,1,0,0,2.0,0,-1
89,25.0,0,1,0,0,20.0,0,-1
89,16.0,0,1,0,0,2.0,0,-1
89,21.0,2,1,0,0,16.0,1,-1
89,14.0,0,1,1,1,50.0,2,3
90,19.0,0,0,0,0,11.0,0,3
90,28.0,2,0,0,0,45.0,2,3
90,16.0,0,0,0,0,9.0,0,3
90,25.0,1,0,1,1,22.0,1,-9
91,22.0,1,0,0,0,15.0,1,5
91,27.0,1,0,0,0,56.0,1,5
91,23.0,1,0,0,0,6.0,1,5
91,12.0,0,0,1,1,8.0,0,-15
92,24.0,1,0,0,0,18.0,0,3
92,17.0,0,0,0,0,4.0,0,3
92,31.0,2,0,0,0,36.0,3,3
92,15.0,0,0,1,1,28.0,0,-9
93,21.0,0,1,0,0,12.0,0,3
93,27.0,1,1,1,1,31.0,1,-9
93,15.0,0,1,0,0,31.0,1,3
93,18.0,1,1,0,0,11.0,1,3
94,13.0,0,0,0,0,8.0,0,5
94,15.0,0,0,1,1,9.0,1,-15
94,33.0,2,0,0,0,44.0,1,5
94,19.0,1,0,0,0,27.0,1,5
95,25.0,1,0,0,0,13.0,1,1
95,24.0,2,0,0,0,12.0,2,1
95,16.0,0,0,1,1,51.0,0,-3
95,16.0,0,0,0,0,11.0,0,1
96,21.0,1,1,0,0,16.0,0,-1
96,24.0,1,1,1,1,49.0,2,3
96,12.0,0,1,0,0,15.0,1,-1
96,20.0,0,1,0,0,8.0,0,-1
97,20.0,1,0,0,0,11.0,0,2
97,21.0,1,0,1,1,39.0,1,-6
97,19.0,0,0,0,0,22.0,1,2
97,24.0,1,0,0,0,15.0,1,2
98,30.0,2,0,0,0,10.0,1,2
98,18.0,0,0,0,0,9.0,0,2
98,17.0,1,0,0,0,34.0,1,2
98,20.0,0,0,1,1,32.0,1,-6
99,24.0,1,0,0,0,12.0,1,4
99,16.0,1,0,0,0,19.0,2,4
99,22.0,0,0,1,1,25.0,0,-12
99,26.0,1,0,0,0,29.0,0,4
100,17.0,0,0,1,1,8.0,0,-15
100,19.0,1,0,0,0,37.0,2,5
100,27.0,1,0,0,0,15.0,0,5
100,25.0,1,0,0,0,25.0,1,5
101,18.0,0,0,0,0,41.0,1,4
101,24.0,1,0,1,1,16.0,1,-12
101,22.0,2,0,0,0,15.0,1,4
101,21.0,0,0,0,0,8.0,0,4
102,20.0,1,0,0,0,0,0,2
102,18.0,0,0,1,1,39.0,1,-6
102,27.0,1,0,0,0,19.0,1,2
102,17.0,1,0,0,0,25.0,1,2
103,21.0,1,1,0,0,4.0,0,2
103,17.0,0,1,0,0,29.0,0,2
103,21.0,0,1,1,1,35.0,1,-6
103,25.0,1,1,0,0,20.0,2,2
104,15.0,0,1,0,0,4.0,0,-4
104,21.0,2,1,1,1,69.0,3,12
104,16.0,0,1,0,0,6.0,0,-4
104,25.0,0,1,0,0,4.0,0,-4
105,12.0,0,1,0,0,6.0,0,-2
105,16.0,0,1,0,0,11.0,0,-2
105,14.0,0,1,0,0,10.0,1,-2
105,40.0,2,1,1,1,57.0,2,6
106,14.0,0,1,0,0,15.0,0,4
106,20.0,1,1,0,0,15.0,1,4
106,20.0,1,1,1,1,18.0,1,-12
106,26.0,0,1,0,0,37.0,1,4
107,17.0,1,1,0,0,7.0,0,1
107,13.0,0,1,0,0,9.0,0,1
107,18.0,1,1,0,0,24.0,2,1
107,28.0,0,1,1,1,42.0,1,-3
108,26.0,1,0,0,0,27.0,2,4
108,21.0,0,0,0,0,24.0,0,4
108,25.0,2,0,1,1,18.0,1,-12
108,16.0,0,0,0,0,19.0,0,4
109,22.0,0,0,0,0,23.0,1,4
109,28.0,3,0,0,0,41.0,2,4
109,13.0,0,0,0,0,3.0,0,4
109,22.0,0,0,1,1,18.0,0,-12
110,36.0,2,0,0,0,20.0,1,5
110,20.0,1,0,0,0,25.0,1,5
110,12.0,0,0,1,1,13.0,0,-15
110,18.0,0,0,0,0,30.0,1,5
111,21.0,0,0,0,0,11.0,0,5
111,22.0,1,0,1,1,8.0,1,-15
111,30.0,2,0,0,0,36.0,1,5
111,13.0,0,0,0,0,27.0,1,5
112,14.0,0,0,0,0,8.0,1,3
112,28.0,2,0,0,0,35.0,1,3
112,21.0,1,0,1,1,27.0,1,-9
112,22.0,0,0,0,0,15.0,0,3
113,25.0,2,0,0,0,20.0,2,5
113,24.0,0,0,1,1,14.0,0,-15
113,18.0,0,0,0,0,9.0,0,5
113,20.0,1,0,0,0,40.0,1,5
114,25.0,1,0,0,0,18.0,1,2
114,16.0,1,0,0,0,2.0,0,2
114,19.0,1,0,0,0,28.0,1,2
114,21.0,0,0,1,1,39.0,1,-6
115,28.0,1,0,1,1,46.0,2,3
115,25.0,1,0,0,0,17.0,1,-1
115,23.0,1,0,0,0,21.0,0,-1
115,12.0,0,0,0,0,0,0,-1
116,24.0,1,0,0,0,27.0,1,-1
116,28.0,2,0,1,1,39.0,2,3
116,16.0,0,0,0,0,13.0,0,-1
116,17.0,0,0,0,0,6.0,0,-1
117,20.0,1,0,0,0,29.0,1,5
117,14.0,0,0,0,0,12.0,1,5
117,29.0,2,0,0,0,32.0,1,5
117,20.0,0,0,1,1,15.0,0,-15
118,24.0,2,1,1,1,62.0,2,9
118,21.0,0,1,0,0,6.0,0,-3
118,22.0,0,1,0,0,17.0,1,-3
118,17.0,0,1,0,0,2.0,0,-3
119,25.0,2,0,1,1,47.0,3,6
119,21.0,1,0,0,0,20.0,0,-2
119,19.0,0,0,0,0,16.0,0,-2
119,20.0,0,0,0,0,5.0,0,-2
120,17.0,0,0,0,0,44.0,1,4
120,18.0,1,0,0,0,21.0,1,4
120,18.0,0,0,0,0,2.0,0,4
120,30.0,2,0,1,1,19.0,1,-12
121,16.0,0,0,0,0,13.0,0,5
121,20.0,1,0,1,1,14.0,0,-15
121,23.0,1,0,0,0,34.0,1,5
121,21.0,1,0,0,0,20.0,2,5
122,13.0,1,0,0,0,12.0,1,2
122,16.0,1,0,1,1,29.0,2,-6
122,30.0,1,0,0,0,18.0,0,2
122,18.0,0,0,0,0,26.0,0,2
123,21.0,1,0,0,0,7.0,0,1
123,22.0,1,0,1,1,35.0,2,-3
123,25.0,0,0,0,0,16.0,0,1
123,20.0,1,0,0,0,29.0,1,1
124,20.0,1,0,0,0,17.0,1,5
124,22.0,0,0,1,1,15.0,0,-15
124,20.0,2,0,0,0,19.0,1,5
124,22.0,0,0,0,0,27.0,1,5
125,14.0,0,0,0,0,2.0,0,-3
125,25.0,2,0,1,1,57.0,3,9
125,20.0,0,0,0,0,10.0,0,-3
125,25.0,1,0,0,0,17.0,0,-3
126,15.0,1,1,0,0,25.0,2,4
126,26.0,0,1,0,0,13.0,0,4
126,15.0,0,1,0,0,26.0,0,4
126,26.0,1,1,1,1,19.0,1,-12
127,13.0,0,0,0,0,14.0,0,2
127,26.0,2,0,0,0,16.0,1,2
127,26.0,1,0,1,1,36.0,1,-6
127,19.0,0,0,0,0,16.0,1,2
128,19.0,0,0,0,0,21.0,0,4
128,20.0,0,0,1,1,18.0,0,-12
128,22.0,2,0,0,0,23.0,2,4
128,20.0,1,0,0,0,25.0,1,4
129,20.0,1,1,0,0,4,1,5
129,24.0,1,1,1,1,6.0,1,-15
129,14.0,0,1,0,0,41.0,0,5
129,26.0,0,1,0,0,34.0,1,5
130,29.0,1,0,0,0,23.0,0,3
130,19.0,0,0,0,0,7.0,0,3
130,20.0,1,0,1,1,22.0,1,-9
130,19.0,1,0,0,0,33.0,2,3
131,32.0,3,0,1,1,46.0,3,6
131,19.0,0,0,0,0,14.0,0,-2
131,17.0,0,0,0,0,18.0,0,-2
131,16.0,0,0,0,0,7.0,0,-2
132,23.0,1,0,0,0,12.0,1,4
132,15.0,0,0,0,0,6.0,1,4
132,23.0,1,0,1,1,20.0,0,-12
132,23.0,1,0,0,0,48.0,1,4
133,19.0,0,0,0,0,20.0,0,4
133,26.0,1,0,1,1,25.0,0,-12
133,20.0,1,0,0,0,10.0,1,4
133,16.0,1,0,0,0,30.0,2,4
134,22.0,0,0,0,0,8.0,0,2
134,19.0,1,0,0,0,22.0,0,2
134,19.0,1,0,1,1,34.0,1,-6
134,24.0,1,0,0,0,24.0,2,2
135,17.0,0,0,0,0,26.0,1,3
135,26.0,2,0,1,1,25.0,1,-9
135,15.0,0,0,0,0,12.0,0,3
135,27.0,1,0,0,0,19.0,1,3
136,32.0,1,0,1,1,26.0,1,-9
136,20.0,1,0,0,0,27.0,1,3
136,19.0,1,0,0,0,19.0,1,3
136,16.0,0,0,0,0,10.0,0,3
137,26.0,1,0,0,0,19.0,0,4
137,20.0,1,0,1,1,16.0,1,-12
137,14.0,1,0,0,0,23.0,2,4
137,27.0,0,0,0,0,30.0,0,4
138,24.0,0,0,0,0,31.0,0,5
138,16.0,0,0,1,1,12.0,0,-15
138,24.0,2,0,0,0,22.0,3,5
138,21.0,1,0,0,0,15.0,0,5
139,16.0,0,1,0,0,9.0,1,3
139,21.0,1,1,1,1,24.0,1,-9
139,21.0,1,1,0,0,12.0,1,3
139,25.0,0,1,0,0,40.0,0,3
140,21.0,0,0,0,0,5.0,0,2
140,30.0,2,0,1,1,33.0,1,-6
140,22.0,1,0,0,0,43.0,2,2
140,13.0,0,0,0,0,7.0,0,2
141,27.0,0,0,0,0,11.0,0,3
141,15.0,1,0,1,1,34.0,0,-9
141,19.0,0,0,0,0,16.0,1,3
141,23.0,2,0,0,0,25.0,2,3
142,20.0,1,0,0,0,11.0,0,2
142,21.0,1,0,1,1,30.0,2,-6
142,21.0,0,0,0,0,9.0,0,2
142,24.0,1,0,0,0,36.0,1,2
143,23.0,1,1,0,0,38.0,1,4
143,30.0,1,1,1,1,16.0,1,-12
143,13.0,0,1,0,0,15.0,0,4
143,18.0,0,1,0,0,14.0,1,4
144,21.0,1,1,0,0,17.0,1,-2
144,25.0,1,1,1,1,53.0,2,6
144,18.0,0,1,0,0,4.0,0,-2
144,16.0,0,1,0,0,9.0,0,-2
145,21.0,1,1,0,0,25.0,2,1
145,18.0,0,1,0,0,0,0,1
145,21.0,0,1,1,1,45.0,1,-3
145,24.0,1,1,0,0,18.0,0,1
146,17.0,1,1,0,0,15.0,1,2
146,20.0,0,1,1,1,41.0,1,-6
146,20.0,1,1,0,0,11.0,0,2
146,22.0,0,1,0,0,21.0,1,2
147,15.0,0,0,0,0,2.0,0,2
147,22.0,1,0,1,1,34.0,1,-6
147,18.0,1,0,0,0,14.0,1,2
147,17.0,1,0,0,0,31.0,1,2
148,22.0,1,1,1,1,47.0,1,3
148,15.0,0,1,0,0,5.0,0,-1
148,19.0,0,1,0,0,20.0,1,-1
148,21.0,1,1,0,0,13.0,1,-1
149,21.0,2,1,0,0,20.0,2,-1
149,27.0,0,1,1,1,57.0,1,3
149,20.0,0,1,0,0,2.0,0,-1
149,14.0,0,1,0,0,0,0,-1
150,26.0,1,0,0,0,17.0,1,4
150,14.0,1,0,1,1,24.0,0,-12
150,20.0,1,0,0,0,36.0,2,4
150,20.0,0,0,0,0,11.0,0,4
151,21.0,0,0,0,0,12.0,0,3
151,22.0,2,0,1,1,26.0,1,-9
151,19.0,0,0,0,0,9.0,0,3
151,26.0,1,0,0,0,41.0,2,3
152,22.0,0,0,0,0,29.0,0,3
152,15.0,0,0,0,0,14.0,0,3
152,19.0,1,0,1,1,21.0,2,-9
152,30.0,2,0,0,0,23.0,1,3
153,14.0,0,1,0,0,7.0,0,2
153,16.0,1,1,1,1,23.0,2,-6
153,35.0,0,1,0,0,21.0,0,2
153,19.0,1,1,0,0,36.0,1,2
154,23.0,1,0,0,0,17.0,1,5
154,21.0,2,0,0,0,23.0,1,5
154,20.0,0,0,0,0,33.0,1,5
154,20.0,0,0,1,1,13.0,0,-15
155,18.0,0,0,0,0,2.0,0,-4
155,20.0,2,0,1,1,71.0,2,12
