
########## Evaluation Against Last Agent - Episode 0 ##########
Timestep: 79 Average reward against last agent is 2.383

########## Evaluation Against Last Agent - Episode 10000 ##########
Timestep: 800118 Average reward against last agent is 2.491

########## Evaluation Against Last Agent - Episode 20000 ##########
Timestep: 1601232 Average reward against last agent is 2.722

########## Evaluation Against Last Agent - Episode 30000 ##########
Timestep: 2404022 Average reward against last agent is 2.091

########## Evaluation Against Last Agent - Episode 40000 ##########
Timestep: 3205838 Average reward against last agent is 2.216

########## Evaluation Against Last Agent - Episode 50000 ##########
Timestep: 4003788 Average reward against last agent is 2.348

########## Evaluation Against Last Agent - Episode 60000 ##########
Timestep: 4798245 Average reward against last agent is 2.572

########## Evaluation Against Last Agent - Episode 70000 ##########
Timestep: 5592391 Average reward against last agent is 2.39

########## Evaluation Against Last Agent - Episode 80000 ##########
Timestep: 6387362 Average reward against last agent is 2.505

########## Evaluation Against Last Agent - Episode 90000 ##########
Timestep: 7180727 Average reward against last agent is 2.553
