
########## Evaluation Against Random - Episode 0 ##########
Timestep: 0 Average reward against random is 0.18
Timestep: 0 Average reward when taking  is 1.03

########## Evaluation Against Random - Episode 1000 ##########
Timestep: 226210 Average reward against random is 0.17
Timestep: 226210 Average reward when taking  is 0.87

########## Evaluation Against Random - Episode 2000 ##########
Timestep: 444347 Average reward against random is -0.30
Timestep: 444347 Average reward when taking  is -0.90

########## Evaluation Against Random - Episode 3000 ##########
Timestep: 655783 Average reward against random is -0.10
Timestep: 655783 Average reward when taking  is -0.24

########## Evaluation Against Random - Episode 4000 ##########
Timestep: 872698 Average reward against random is 0.21
Timestep: 872698 Average reward when taking  is 0.94

########## Evaluation Against Random - Episode 5000 ##########
Timestep: 1093165 Average reward against random is 0.08
Timestep: 1093165 Average reward when taking  is 0.65

########## Evaluation Against Random - Episode 6000 ##########
Timestep: 1307988 Average reward against random is -0.11
Timestep: 1307988 Average reward when taking  is 0.11

########## Evaluation Against Random - Episode 7000 ##########
Timestep: 1529882 Average reward against random is -0.20
Timestep: 1529882 Average reward when taking  is -0.75

########## Evaluation Against Random - Episode 8000 ##########
Timestep: 1753426 Average reward against random is -0.38
Timestep: 1753426 Average reward when taking  is -1.03

########## Evaluation Against Random - Episode 9000 ##########
Timestep: 1974037 Average reward against random is 0.15
Timestep: 1974037 Average reward when taking  is 0.62

########## Evaluation Against Random - Episode 10000 ##########
Timestep: 2191519 Average reward against random is -0.08
Timestep: 2191519 Average reward when taking  is 0.08

########## Evaluation Against Random - Episode 11000 ##########
Timestep: 2402559 Average reward against random is -0.29
Timestep: 2402559 Average reward when taking  is -0.76

########## Evaluation Against Random - Episode 12000 ##########
Timestep: 2622978 Average reward against random is 0.30
Timestep: 2622978 Average reward when taking  is 1.62

########## Evaluation Against Random - Episode 13000 ##########
Timestep: 2835944 Average reward against random is -0.31
Timestep: 2835944 Average reward when taking  is -1.16

########## Evaluation Against Random - Episode 14000 ##########
Timestep: 3059567 Average reward against random is -0.06
Timestep: 3059567 Average reward when taking  is 0.07

########## Evaluation Against Random - Episode 15000 ##########
Timestep: 3275053 Average reward against random is 0.20
Timestep: 3275053 Average reward when taking  is 0.48

########## Evaluation Against Random - Episode 16000 ##########
Timestep: 3487391 Average reward against random is 0.19
Timestep: 3487391 Average reward when taking  is 0.81

########## Evaluation Against Random - Episode 17000 ##########
Timestep: 3696467 Average reward against random is -0.28
Timestep: 3696467 Average reward when taking  is -0.82

########## Evaluation Against Random - Episode 18000 ##########
Timestep: 3917131 Average reward against random is 0.14
Timestep: 3917131 Average reward when taking  is 0.48

########## Evaluation Against Random - Episode 19000 ##########
Timestep: 4128464 Average reward against random is 0.02
Timestep: 4128464 Average reward when taking  is -0.01

########## Evaluation Against Random - Episode 20000 ##########
Timestep: 4351171 Average reward against random is 0.09
Timestep: 4351171 Average reward when taking  is 0.54

########## Evaluation Against Random - Episode 21000 ##########
Timestep: 4565919 Average reward against random is 0.06
Timestep: 4565919 Average reward when taking  is 0.47

########## Evaluation Against Random - Episode 22000 ##########
Timestep: 4782576 Average reward against random is 0.17
Timestep: 4782576 Average reward when taking  is 0.73

########## Evaluation Against Random - Episode 23000 ##########
Timestep: 5007687 Average reward against random is 0.12
Timestep: 5007687 Average reward when taking  is 0.83

########## Evaluation Against Random - Episode 24000 ##########
Timestep: 5221577 Average reward against random is 0.01
Timestep: 5221577 Average reward when taking  is 0.00

########## Evaluation Against Random - Episode 25000 ##########
Timestep: 5443789 Average reward against random is 0.12
Timestep: 5443789 Average reward when taking  is 0.69

########## Evaluation Against Random - Episode 26000 ##########
Timestep: 5665933 Average reward against random is 0.04
Timestep: 5665933 Average reward when taking  is 0.51

########## Evaluation Against Random - Episode 27000 ##########
Timestep: 5886250 Average reward against random is 0.19
Timestep: 5886250 Average reward when taking  is 1.02

########## Evaluation Against Random - Episode 28000 ##########
Timestep: 6100939 Average reward against random is -0.02
Timestep: 6100939 Average reward when taking  is 0.07

########## Evaluation Against Random - Episode 29000 ##########
Timestep: 6317977 Average reward against random is 0.13
Timestep: 6317977 Average reward when taking  is 0.81

########## Evaluation Against Random - Episode 30000 ##########
Timestep: 6530831 Average reward against random is 0.01
Timestep: 6530831 Average reward when taking  is 0.16

########## Evaluation Against Random - Episode 31000 ##########
Timestep: 6746718 Average reward against random is 0.15
Timestep: 6746718 Average reward when taking  is 0.86

########## Evaluation Against Random - Episode 32000 ##########
Timestep: 6958778 Average reward against random is 0.16
Timestep: 6958778 Average reward when taking  is 0.62

########## Evaluation Against Random - Episode 33000 ##########
Timestep: 7180116 Average reward against random is 0.17
Timestep: 7180116 Average reward when taking  is 0.72

########## Evaluation Against Random - Episode 34000 ##########
Timestep: 7402346 Average reward against random is 0.11
Timestep: 7402346 Average reward when taking  is 0.49

########## Evaluation Against Random - Episode 35000 ##########
Timestep: 7626930 Average reward against random is -0.17
Timestep: 7626930 Average reward when taking  is -0.33

########## Evaluation Against Random - Episode 36000 ##########
