
########## Evaluation Against Last Agent - Episode 0 ##########
Timestep: 2891944 Average reward against last agent is 2.569

########## Evaluation Against Last Agent - Episode 36500 ##########
Timestep: 2931977 Average reward against last agent is 2.175

########## Evaluation Against Last Agent - Episode 37000 ##########
Timestep: 2971934 Average reward against last agent is -3.204

########## Evaluation Against Last Agent - Episode 37500 ##########
Timestep: 3011890 Average reward against last agent is 2.469

########## Evaluation Against Last Agent - Episode 38000 ##########
Timestep: 3051898 Average reward against last agent is -3.699

########## Evaluation Against Last Agent - Episode 38500 ##########
Timestep: 3091947 Average reward against last agent is 2.306

########## Evaluation Against Last Agent - Episode 39000 ##########
Timestep: 3132043 Average reward against last agent is -1.801

########## Evaluation Against Last Agent - Episode 39500 ##########
Timestep: 3172149 Average reward against last agent is -2.074

########## Evaluation Against Last Agent - Episode 40000 ##########
Timestep: 3212158 Average reward against last agent is -1.815

########## Evaluation Against Last Agent - Episode 40500 ##########
Timestep: 3252102 Average reward against last agent is -1.897

########## Evaluation Against Last Agent - Episode 41000 ##########
Timestep: 3292145 Average reward against last agent is 0.311

########## Evaluation Against Last Agent - Episode 41500 ##########
Timestep: 3332252 Average reward against last agent is 0.324

########## Evaluation Against Last Agent - Episode 42000 ##########
Timestep: 3372522 Average reward against last agent is 0.526

########## Evaluation Against Last Agent - Episode 42500 ##########
Timestep: 3412684 Average reward against last agent is 2.549

########## Evaluation Against Last Agent - Episode 43000 ##########
Timestep: 3452749 Average reward against last agent is 2.314

########## Evaluation Against Last Agent - Episode 43500 ##########
Timestep: 3492778 Average reward against last agent is 2.621

########## Evaluation Against Last Agent - Episode 44000 ##########
Timestep: 3532875 Average reward against last agent is -3.367

########## Evaluation Against Last Agent - Episode 44500 ##########
Timestep: 3572879 Average reward against last agent is -3.719

########## Evaluation Against Last Agent - Episode 45000 ##########
Timestep: 3612783 Average reward against last agent is -4.693

########## Evaluation Against Last Agent - Episode 45500 ##########
Timestep: 3652754 Average reward against last agent is 2.537

########## Evaluation Against Last Agent - Episode 46000 ##########
Timestep: 3692709 Average reward against last agent is -3.07

########## Evaluation Against Last Agent - Episode 46500 ##########
Timestep: 3732675 Average reward against last agent is -1.652

########## Evaluation Against Last Agent - Episode 47000 ##########
Timestep: 3772674 Average reward against last agent is -2.992

########## Evaluation Against Last Agent - Episode 47500 ##########
Timestep: 3812692 Average reward against last agent is 1.619

########## Evaluation Against Last Agent - Episode 48000 ##########
Timestep: 3852646 Average reward against last agent is 2.383

########## Evaluation Against Last Agent - Episode 48500 ##########
Timestep: 3892566 Average reward against last agent is -2.281

########## Evaluation Against Last Agent - Episode 49000 ##########
Timestep: 3932443 Average reward against last agent is 2.323

########## Evaluation Against Last Agent - Episode 49500 ##########
Timestep: 3972289 Average reward against last agent is 2.204

########## Evaluation Against Last Agent - Episode 50000 ##########
Timestep: 4012230 Average reward against last agent is -2.412

########## Evaluation Against Last Agent - Episode 50500 ##########
Timestep: 4052092 Average reward against last agent is 2.348

########## Evaluation Against Last Agent - Episode 51000 ##########
Timestep: 4091984 Average reward against last agent is 2.637

########## Evaluation Against Last Agent - Episode 51500 ##########
Timestep: 4131879 Average reward against last agent is 2.311

########## Evaluation Against Last Agent - Episode 52000 ##########
Timestep: 4171763 Average reward against last agent is -4.142

########## Evaluation Against Last Agent - Episode 52500 ##########
Timestep: 4211617 Average reward against last agent is -3.845

########## Evaluation Against Last Agent - Episode 53000 ##########
Timestep: 4251532 Average reward against last agent is 2.388

########## Evaluation Against Last Agent - Episode 53500 ##########
Timestep: 4291432 Average reward against last agent is 2.703

########## Evaluation Against Last Agent - Episode 54000 ##########
Timestep: 4331425 Average reward against last agent is 2.523

########## Evaluation Against Last Agent - Episode 54500 ##########
Timestep: 4371409 Average reward against last agent is 2.611

########## Evaluation Against Last Agent - Episode 55000 ##########
Timestep: 4411444 Average reward against last agent is 0.619

########## Evaluation Against Last Agent - Episode 55500 ##########
Timestep: 4451472 Average reward against last agent is 0.808

########## Evaluation Against Last Agent - Episode 56000 ##########
Timestep: 4491494 Average reward against last agent is 2.642

########## Evaluation Against Last Agent - Episode 56500 ##########
Timestep: 4531515 Average reward against last agent is 2.32

########## Evaluation Against Last Agent - Episode 57000 ##########
Timestep: 4571551 Average reward against last agent is 2.488

########## Evaluation Against Last Agent - Episode 57500 ##########
Timestep: 4611643 Average reward against last agent is 0.213

########## Evaluation Against Last Agent - Episode 58000 ##########
Timestep: 4651801 Average reward against last agent is -1.402

########## Evaluation Against Last Agent - Episode 58500 ##########
Timestep: 4691843 Average reward against last agent is -1.43

########## Evaluation Against Last Agent - Episode 59000 ##########
Timestep: 4731833 Average reward against last agent is 2.398

########## Evaluation Against Last Agent - Episode 59500 ##########
Timestep: 4771677 Average reward against last agent is 2.056

########## Evaluation Against Last Agent - Episode 60000 ##########
Timestep: 4811529 Average reward against last agent is 2.45

########## Evaluation Against Last Agent - Episode 60500 ##########
Timestep: 4851281 Average reward against last agent is -6.696

########## Evaluation Against Last Agent - Episode 61000 ##########
Timestep: 4891044 Average reward against last agent is -5.742

########## Evaluation Against Last Agent - Episode 61500 ##########
Timestep: 4930857 Average reward against last agent is -4.573

########## Evaluation Against Last Agent - Episode 62000 ##########
Timestep: 4970750 Average reward against last agent is 2.463

########## Evaluation Against Last Agent - Episode 62500 ##########
Timestep: 5010699 Average reward against last agent is 2.775

########## Evaluation Against Last Agent - Episode 63000 ##########
Timestep: 5050660 Average reward against last agent is 0.535

########## Evaluation Against Last Agent - Episode 63500 ##########
Timestep: 5090658 Average reward against last agent is -0.795

########## Evaluation Against Last Agent - Episode 64000 ##########
Timestep: 5130650 Average reward against last agent is 2.478

########## Evaluation Against Last Agent - Episode 64500 ##########
Timestep: 5170698 Average reward against last agent is 1.116

########## Evaluation Against Last Agent - Episode 65000 ##########
Timestep: 5210772 Average reward against last agent is 0.114

########## Evaluation Against Last Agent - Episode 65500 ##########
Timestep: 5250806 Average reward against last agent is 2.671

########## Evaluation Against Last Agent - Episode 66000 ##########
Timestep: 5290985 Average reward against last agent is 1.54

########## Evaluation Against Last Agent - Episode 66500 ##########
Timestep: 5331179 Average reward against last agent is 1.265

########## Evaluation Against Last Agent - Episode 67000 ##########
Timestep: 5371349 Average reward against last agent is 2.338

########## Evaluation Against Last Agent - Episode 67500 ##########
Timestep: 5411279 Average reward against last agent is -2.56

########## Evaluation Against Last Agent - Episode 68000 ##########
Timestep: 5451146 Average reward against last agent is 2.727

########## Evaluation Against Last Agent - Episode 68500 ##########
Timestep: 5491066 Average reward against last agent is -1.451

########## Evaluation Against Last Agent - Episode 69000 ##########
Timestep: 5531003 Average reward against last agent is 2.466

########## Evaluation Against Last Agent - Episode 69500 ##########
Timestep: 5570928 Average reward against last agent is -1.916

########## Evaluation Against Last Agent - Episode 70000 ##########
Timestep: 5610869 Average reward against last agent is 0.751

########## Evaluation Against Last Agent - Episode 70500 ##########
Timestep: 5650880 Average reward against last agent is 2.462

########## Evaluation Against Last Agent - Episode 71000 ##########
Timestep: 5690984 Average reward against last agent is 2.587

########## Evaluation Against Last Agent - Episode 71500 ##########
Timestep: 5731058 Average reward against last agent is 2.505

########## Evaluation Against Last Agent - Episode 72000 ##########
Timestep: 5771078 Average reward against last agent is 2.252

########## Evaluation Against Last Agent - Episode 72500 ##########
Timestep: 5811088 Average reward against last agent is 0.019

########## Evaluation Against Last Agent - Episode 73000 ##########
Timestep: 5851042 Average reward against last agent is -0.946

########## Evaluation Against Last Agent - Episode 73500 ##########
Timestep: 5891032 Average reward against last agent is 2.567

########## Evaluation Against Last Agent - Episode 74000 ##########
Timestep: 5930984 Average reward against last agent is -0.687

########## Evaluation Against Last Agent - Episode 74500 ##########
Timestep: 5970933 Average reward against last agent is 2.505

########## Evaluation Against Last Agent - Episode 75000 ##########
Timestep: 6010862 Average reward against last agent is -3.175

########## Evaluation Against Last Agent - Episode 75500 ##########
Timestep: 6050827 Average reward against last agent is 2.445

########## Evaluation Against Last Agent - Episode 76000 ##########
Timestep: 6090843 Average reward against last agent is -2.568

########## Evaluation Against Last Agent - Episode 76500 ##########
Timestep: 6130800 Average reward against last agent is 2.517

########## Evaluation Against Last Agent - Episode 77000 ##########
Timestep: 6170744 Average reward against last agent is 2.499

########## Evaluation Against Last Agent - Episode 77500 ##########
Timestep: 6210739 Average reward against last agent is 2.38

########## Evaluation Against Last Agent - Episode 78000 ##########
Timestep: 6250702 Average reward against last agent is 2.349

########## Evaluation Against Last Agent - Episode 78500 ##########
Timestep: 6290665 Average reward against last agent is 2.281

########## Evaluation Against Last Agent - Episode 79000 ##########
Timestep: 6330615 Average reward against last agent is -0.988

########## Evaluation Against Last Agent - Episode 79500 ##########
Timestep: 6370638 Average reward against last agent is 2.596

########## Evaluation Against Last Agent - Episode 80000 ##########
Timestep: 6410735 Average reward against last agent is 2.656

########## Evaluation Against Last Agent - Episode 80500 ##########
Timestep: 6450812 Average reward against last agent is 2.645

########## Evaluation Against Last Agent - Episode 81000 ##########
Timestep: 6490802 Average reward against last agent is 2.471

########## Evaluation Against Last Agent - Episode 81500 ##########
Timestep: 6530833 Average reward against last agent is 0.055

########## Evaluation Against Last Agent - Episode 82000 ##########
Timestep: 6570985 Average reward against last agent is 2.603

########## Evaluation Against Last Agent - Episode 82500 ##########
Timestep: 6611013 Average reward against last agent is 0.818

########## Evaluation Against Last Agent - Episode 83000 ##########
Timestep: 6651182 Average reward against last agent is 0.383

########## Evaluation Against Last Agent - Episode 83500 ##########
Timestep: 6691401 Average reward against last agent is 0.305

########## Evaluation Against Last Agent - Episode 84000 ##########
Timestep: 6731545 Average reward against last agent is -0.578

########## Evaluation Against Last Agent - Episode 84500 ##########
Timestep: 6771592 Average reward against last agent is -0.957

########## Evaluation Against Last Agent - Episode 85000 ##########
Timestep: 6811649 Average reward against last agent is -1.049

########## Evaluation Against Last Agent - Episode 85500 ##########
Timestep: 6851625 Average reward against last agent is 2.764

########## Evaluation Against Last Agent - Episode 86000 ##########
Timestep: 6891546 Average reward against last agent is 2.502

########## Evaluation Against Last Agent - Episode 86500 ##########
Timestep: 6931476 Average reward against last agent is 2.489

########## Evaluation Against Last Agent - Episode 87000 ##########
Timestep: 6971393 Average reward against last agent is -2.773

########## Evaluation Against Last Agent - Episode 87500 ##########
Timestep: 7011403 Average reward against last agent is -3.529

########## Evaluation Against Last Agent - Episode 88000 ##########
Timestep: 7051313 Average reward against last agent is -1.299

########## Evaluation Against Last Agent - Episode 88500 ##########
Timestep: 7091373 Average reward against last agent is 2.351

########## Evaluation Against Last Agent - Episode 89000 ##########
Timestep: 7131468 Average reward against last agent is 2.556

########## Evaluation Against Last Agent - Episode 89500 ##########
Timestep: 7171408 Average reward against last agent is -2.097

########## Evaluation Against Last Agent - Episode 90000 ##########
Timestep: 7211413 Average reward against last agent is 2.414

########## Evaluation Against Last Agent - Episode 90500 ##########
Timestep: 7251444 Average reward against last agent is 2.515

########## Evaluation Against Last Agent - Episode 91000 ##########
Timestep: 7291448 Average reward against last agent is -0.845

########## Evaluation Against Last Agent - Episode 91500 ##########
Timestep: 7331471 Average reward against last agent is -0.901

########## Evaluation Against Last Agent - Episode 92000 ##########
Timestep: 7371483 Average reward against last agent is 0.08

########## Evaluation Against Last Agent - Episode 92500 ##########
Timestep: 7411483 Average reward against last agent is 2.697

########## Evaluation Against Last Agent - Episode 93000 ##########
Timestep: 7451526 Average reward against last agent is 0.936

########## Evaluation Against Last Agent - Episode 93500 ##########
Timestep: 7491550 Average reward against last agent is 2.835

########## Evaluation Against Last Agent - Episode 94000 ##########
Timestep: 7531510 Average reward against last agent is -0.065

########## Evaluation Against Last Agent - Episode 94500 ##########
Timestep: 7571499 Average reward against last agent is -0.765

########## Evaluation Against Last Agent - Episode 95000 ##########
Timestep: 7611452 Average reward against last agent is -1.965

########## Evaluation Against Last Agent - Episode 95500 ##########
Timestep: 7651431 Average reward against last agent is 2.451

########## Evaluation Against Last Agent - Episode 96000 ##########
Timestep: 7691432 Average reward against last agent is 2.839

########## Evaluation Against Last Agent - Episode 96500 ##########
Timestep: 7731396 Average reward against last agent is 2.684

########## Evaluation Against Last Agent - Episode 97000 ##########
Timestep: 7771322 Average reward against last agent is -1.973

########## Evaluation Against Last Agent - Episode 97500 ##########
Timestep: 7811260 Average reward against last agent is -3.199

########## Evaluation Against Last Agent - Episode 98000 ##########
Timestep: 7851153 Average reward against last agent is 2.797

########## Evaluation Against Last Agent - Episode 98500 ##########
Timestep: 7891146 Average reward against last agent is -1.389

########## Evaluation Against Last Agent - Episode 99000 ##########
Timestep: 7931125 Average reward against last agent is -0.703

########## Evaluation Against Last Agent - Episode 99500 ##########
Timestep: 7971165 Average reward against last agent is -0.066
