timestep,reward
79,-0.645
8106,-1.685
16153,-1.51
24203,-4.14
32350,-4.91
40577,-4.235
48700,-1.035
56833,-1.95
64951,0.47
73140,-3.385
81267,-3.915
89358,-1.8
97461,-2.075
