game_id,hand_value,nb_bouts,nb_bouts_dog,taking,taking_bid_order,number_of_points_achieved,nb_bouts_achieved,reward
72,20.0,0,0,0,0,10.0,0,4
72,24.0,2,0,0,0,31.0,3,4
73,19.0,1,0,1,1,20.0,1,-12
73,15.0,0,0,0,0,13.0,0,4
73,25.0,1,0,0,0,30.0,1,4
73,26.0,1,0,0,0,23.0,1,4
74,14.0,0,0,1,1,25.0,1,-9
74,19.0,0,0,0,0,32.0,0,3
74,33.0,3,0,0,0,16.0,2,3
74,22.0,0,0,0,0,13.0,0,3
75,30.0,2,0,1,1,32.0,2,-5
75,24.0,0,0,0,0,29.0,0,-1
75,18.0,1,0,0,0,18.0,1,-1
75,13.0,0,0,0,0,6.0,0,-1
76,15.0,0,1,1,1,22.0,1,-9
76,29.0,1,1,0,0,41.0,1,3
76,22.0,0,1,0,0,15.0,0,3
76,14.0,1,1,0,0,8.0,1,3
77,17.0,0,0,1,1,22.0,0,-12
77,14.0,0,0,0,0,6.0,0,4
77,25.0,1,0,0,0,21.0,1,4
77,32.0,2,0,0,0,36.0,2,4
78,25.0,1,0,1,1,13.0,2,-9
78,24.0,1,0,0,0,34.0,1,3
78,15.0,0,0,0,0,28.0,0,3
78,24.0,1,0,0,0,12.0,0,3
79,20.0,1,0,1,1,20.0,1,-12
79,25.0,1,0,0,0,11.0,1,4
79,21.0,1,0,0,0,40.0,1,4
79,18.0,0,0,0,0,14.0,0,4
80,24.0,2,0,1,1,14.0,1,-13
80,17.0,1,0,0,0,14.0,2,3
80,23.0,0,0,0,0,45.0,0,3
80,20.0,0,0,0,0,12.0,0,3
81,19.0,0,1,1,1,27.0,0,-9
81,16.0,1,1,0,0,7.0,1,3
81,29.0,1,1,0,0,44.0,2,3
81,20.0,0,1,0,0,8.0,0,3
82,22.0,1,0,1,1,8.0,0,-15
82,26.0,1,0,0,0,21.0,2,5
82,17.0,1,0,0,0,33.0,1,5
82,19.0,0,0,0,0,24.0,0,5
83,19.0,0,1,1,1,44.0,0,-6
83,27.0,1,1,0,0,33.0,2,2
83,17.0,0,1,0,0,0,0,2
83,18.0,1,1,0,0,8.0,1,2
84,17.0,0,0,1,1,24.0,0,-12
84,25.0,3,0,0,0,12.0,2,4
84,22.0,0,0,0,0,12.0,0,4
84,19.0,0,0,0,0,34.0,1,4
85,20.0,0,0,1,1,16.0,0,-16
85,15.0,1,0,0,0,16.0,1,4
85,30.0,2,0,0,0,28.0,2,4
85,22.0,0,0,0,0,28.0,0,4
86,38.0,3,0,1,1,51.0,3,5
86,16.0,0,0,0,0,4.0,0,-3
86,14.0,0,0,0,0,26.0,0,-3
86,18.0,0,0,0,0,3.0,0,-3
87,19.0,0,0,1,1,11.0,0,-15
87,20.0,2,0,0,0,46.0,2,5
87,18.0,0,0,0,0,10.0,1,5
87,23.0,1,0,0,0,14.0,0,5
88,12.0,0,0,1,1,15.0,0,-15
88,24.0,2,0,0,0,35.0,2,5
88,25.0,1,0,0,0,21.0,1,5
88,18.0,0,0,0,0,14.0,0,5
89,23.0,0,0,1,1,19.0,0,-12
89,17.0,1,0,0,0,15.0,1,4
89,25.0,1,0,0,0,26.0,1,4
89,19.0,1,0,0,0,22.0,1,4
90,18.0,0,0,1,1,10.0,0,-15
90,25.0,1,0,0,0,21.0,1,5
90,27.0,2,0,0,0,44.0,2,5
90,17.0,0,0,0,0,13.0,0,5
91,15.0,0,0,1,1,17.0,0,-12
91,37.0,3,0,0,0,57.0,3,4
91,15.0,0,0,0,0,5.0,0,4
91,17.0,0,0,0,0,7.0,0,4
92,21.0,0,0,1,1,27.0,0,-9
92,18.0,0,0,0,0,15.0,1,3
92,29.0,2,0,0,0,26.0,2,3
92,14.0,1,0,0,0,16.0,0,3
93,30.0,1,0,1,1,47.0,2,3
93,24.0,2,0,0,0,13.0,1,-1
93,15.0,0,0,0,0,0,0,-1
93,16.0,0,0,0,0,20.0,0,-1
94,21.0,0,0,1,1,48.0,1,-3
94,21.0,1,0,0,0,24.0,0,1
94,22.0,0,0,0,0,0,0,1
94,24.0,2,0,0,0,14.0,2,1
95,17.0,0,0,1,1,16.0,0,-15
95,27.0,3,0,0,0,33.0,3,5
95,20.0,0,0,0,0,23.0,0,5
95,20.0,0,0,0,0,11.0,0,5
96,23.0,1,0,1,1,40.0,1,-6
96,18.0,1,0,0,0,18.0,1,2
96,25.0,1,0,0,0,15.0,1,2
96,16.0,0,0,0,0,12.0,0,2
97,22.0,1,0,1,1,13.0,0,-17
97,21.0,0,0,0,0,4.0,0,3
97,22.0,1,0,0,0,18.0,1,3
97,23.0,1,0,0,0,48.0,2,3
98,22.0,1,0,1,1,17.0,1,-12
98,31.0,1,0,0,0,40.0,0,4
98,19.0,1,0,0,0,17.0,1,4
98,15.0,0,0,0,0,11.0,1,4
99,17.0,1,1,1,1,31.0,3,-3
99,19.0,0,1,0,0,17.0,0,1
99,27.0,0,1,0,0,18.0,0,1
99,18.0,1,1,0,0,19.0,0,1
100,21.0,1,1,1,1,41.0,2,3
100,14.0,0,1,0,0,2.0,0,-1
100,30.0,1,1,0,0,15.0,1,-1
100,19.0,0,1,0,0,30.0,0,-1
101,16.0,0,0,1,1,16.0,0,-17
101,30.0,1,0,0,0,17.0,1,3
101,12.0,0,0,0,0,2.0,0,3
101,25.0,2,0,0,0,50.0,2,3
102,20.0,0,0,1,1,9.0,0,-15
102,25.0,2,0,0,0,26.0,2,5
102,17.0,0,0,0,0,19.0,1,5
102,22.0,1,0,0,0,34.0,0,5
103,22.0,1,0,1,1,56.0,2,6
103,10.0,0,0,0,0,12.0,0,-2
103,28.0,2,0,0,0,11.0,1,-2
103,25.0,0,0,0,0,9.0,0,-2
104,31.0,1,1,1,1,40.0,2,3
104,17.0,0,1,0,0,11.0,0,-1
104,20.0,1,1,0,0,25.0,1,-1
104,15.0,0,1,0,0,4.0,0,-1
105,21.0,1,0,1,1,21.0,1,-12
105,15.0,0,0,0,0,4.0,0,4
105,18.0,0,0,0,0,17.0,0,4
105,32.0,2,0,0,0,44.0,2,4
106,18.0,1,0,1,1,24.0,1,-10
106,20.0,1,0,0,0,9.0,0,2
106,21.0,1,0,0,0,47.0,2,2
106,29.0,0,0,0,0,5.0,0,2
107,14.0,0,1,1,1,25.0,0,-17
107,31.0,1,1,0,0,31.0,2,-1
107,21.0,1,1,0,0,13.0,1,-1
107,13.0,0,1,0,0,16.0,0,-1
108,18.0,0,0,1,1,31.0,0,-9
108,19.0,0,0,0,0,21.0,0,3
108,24.0,1,0,0,0,6.0,1,3
108,21.0,2,0,0,0,25.0,2,3
109,28.0,2,0,1,1,28.0,2,-6
109,19.0,0,0,0,0,15.0,0,2
109,18.0,1,0,0,0,30.0,1,2
109,23.0,0,0,0,0,12.0,0,2
110,22.0,1,0,1,1,18.0,0,-12
110,18.0,0,0,0,0,35.0,0,4
110,28.0,2,0,0,0,25.0,3,4
110,20.0,0,0,0,0,8.0,0,4
111,18.0,1,1,1,1,22.0,2,-6
111,17.0,0,1,0,0,4.0,0,2
111,23.0,0,1,0,0,24.0,0,2
111,26.0,1,1,0,0,38.0,1,2
112,19.0,1,0,1,1,32.0,0,-9
112,24.0,1,0,0,0,17.0,1,3
112,26.0,1,0,0,0,12.0,1,3
112,15.0,0,0,0,0,24.0,1,3
113,24.0,1,0,1,1,36.0,2,-3
113,18.0,0,0,0,0,32.0,0,1
113,24.0,1,0,0,0,10.0,0,1
113,22.0,1,0,0,0,9.0,1,1
114,28.0,1,0,1,1,22.0,1,-11
114,24.0,1,0,0,0,20.0,1,1
114,11.0,0,0,0,0,4.0,0,1
114,20.0,1,0,0,0,41.0,1,1
115,14.0,0,0,1,1,38.0,0,-6
115,21.0,0,0,0,0,8.0,0,2
115,26.0,2,0,0,0,17.0,1,2
115,23.0,1,0,0,0,25.0,2,2
116,17.0,1,0,1,1,49.0,0,-3
116,21.0,1,0,0,0,20.0,2,1
116,33.0,1,0,0,0,12.0,1,1
116,14.0,0,0,0,0,6.0,0,1
117,32.0,2,0,1,1,33.0,1,-6
117,18.0,1,0,0,0,17.0,2,2
117,11.0,0,0,0,0,2.0,0,2
117,27.0,0,0,0,0,36.0,0,2
118,26.0,3,0,1,1,12.0,2,-10
118,20.0,0,0,0,0,32.0,0,2
118,15.0,0,0,0,0,11.0,1,2
118,21.0,0,0,0,0,28.0,0,2
119,26.0,1,0,1,1,8.0,0,-15
119,20.0,1,0,0,0,10.0,1,5
119,18.0,1,0,0,0,53.0,2,5
119,21.0,0,0,0,0,14.0,0,5
120,25.0,1,0,1,1,42.0,0,-7
120,25.0,0,0,0,0,13.0,0,1
120,20.0,1,0,0,0,17.0,1,1
120,15.0,1,0,0,0,13.0,2,1
121,18.0,0,1,1,1,34.0,1,-6
121,18.0,0,1,0,0,18.0,0,2
121,21.0,1,1,0,0,17.0,1,2
121,19.0,1,1,0,0,17.0,1,2
122,23.0,0,0,1,1,21.0,1,-13
122,16.0,0,0,0,0,9.0,0,3
122,18.0,1,0,0,0,16.0,1,3
122,28.0,2,0,0,0,37.0,1,3
123,15.0,0,1,1,1,32.0,1,-7
123,17.0,0,1,0,0,14.0,0,1
123,26.0,1,1,0,0,30.0,2,1
123,20.0,1,1,0,0,12.0,0,1
124,19.0,0,0,1,1,40.0,0,-6
124,25.0,0,0,0,0,20.0,1,2
124,20.0,1,0,0,0,4,1,2
124,21.0,2,0,0,0,24.0,1,2
125,17.0,1,0,1,1,20.0,1,-12
125,20.0,0,0,0,0,27.0,1,4
125,25.0,1,0,0,0,9.0,0,4
125,18.0,1,0,0,0,32.0,1,4
126,16.0,0,1,1,1,31.0,2,-6
126,18.0,0,1,0,0,19.0,0,2
126,28.0,1,1,0,0,18.0,0,2
126,20.0,1,1,0,0,18.0,1,2
127,23.0,1,0,1,1,40.0,1,-6
127,21.0,1,0,0,0,18.0,0,2
127,20.0,1,0,0,0,6.0,1,2
127,15.0,0,0,0,0,21.0,1,2
128,23.0,2,0,1,1,52.0,2,6
128,23.0,0,0,0,0,16.0,0,-2
128,20.0,0,0,0,0,14.0,0,-2
128,22.0,1,0,0,0,6.0,1,-2
129,19.0,1,0,1,1,31.0,2,-6
129,9.0,0,0,0,0,6.0,0,2
129,20.0,1,0,0,0,23.0,0,2
129,31.0,1,0,0,0,21.0,1,2
130,21.0,1,1,1,1,26.0,1,-9
130,18.0,1,1,0,0,14.0,1,3
130,24.0,0,1,0,0,13.0,1,3
130,19.0,0,1,0,0,31.0,0,3
131,38.0,2,0,1,1,38.0,2,1
131,17.0,1,0,0,0,16.0,1,-3
131,15.0,0,0,0,0,28.0,0,-3
131,17.0,0,0,0,0,5.0,0,-3
132,17.0,0,0,1,1,15.0,0,-15
132,19.0,2,0,0,0,12.0,1,5
132,26.0,0,0,0,0,23.0,1,5
132,23.0,1,0,0,0,35.0,1,5
133,22.0,0,0,1,1,29.0,0,-9
133,22.0,1,0,0,0,28.0,1,3
133,21.0,2,0,0,0,24.0,2,3
133,23.0,0,0,0,0,7.0,0,3
134,29.0,1,0,1,1,24.0,1,-11
134,13.0,0,0,0,0,17.0,1,1
134,17.0,0,0,0,0,19.0,0,1
134,23.0,2,0,0,0,24.0,1,1
135,25.0,1,0,1,1,44.0,1,-3
135,24.0,0,0,0,0,20.0,0,1
135,24.0,2,0,0,0,19.0,2,1
135,15.0,0,0,0,0,2.0,0,1
136,12.0,0,0,1,1,19.0,0,-12
136,24.0,0,0,0,0,7.0,0,4
136,22.0,2,0,0,0,38.0,2,4
136,30.0,1,0,0,0,24.0,1,4
137,17.0,0,0,1,1,22.0,0,-12
137,31.0,1,0,0,0,14.0,0,4
137,27.0,1,0,0,0,39.0,2,4
137,13.0,1,0,0,0,13.0,1,4
138,25.0,1,0,1,1,23.0,1,-9
138,21.0,1,0,0,0,30.0,1,3
138,19.0,0,0,0,0,12.0,0,3
138,17.0,1,0,0,0,12.0,1,3
139,17.0,2,0,1,1,28.0,2,-6
139,29.0,0,0,0,0,16.0,0,2
139,15.0,0,0,0,0,26.0,0,2
139,22.0,1,0,0,0,15.0,1,2
140,19.0,1,1,1,1,36.0,2,-4
140,23.0,0,1,0,0,15.0,0,0
140,18.0,0,1,0,0,23.0,1,0
140,24.0,1,1,0,0,12.0,0,0
141,14.0,0,1,1,1,22.0,2,-6
141,22.0,0,1,0,0,15.0,0,2
141,18.0,1,1,0,0,26.0,1,2
141,22.0,1,1,0,0,22.0,0,2
142,18.0,1,0,1,1,49.0,2,3
142,15.0,0,0,0,0,16.0,0,-1
142,20.0,1,0,0,0,2.0,0,-1
142,24.0,1,0,0,0,19.0,1,-1
143,24.0,1,0,1,1,17.0,1,-12
143,23.0,1,0,0,0,22.0,1,4
143,12.0,0,0,0,0,20.0,0,4
143,25.0,1,0,0,0,25.0,1,4
144,23.0,2,0,1,1,51.0,2,6
144,15.0,0,0,0,0,12.0,0,-2
144,33.0,1,0,0,0,10.0,1,-2
144,11.0,0,0,0,0,11.0,0,-2
145,15.0,1,0,1,1,19.0,1,-12
145,25.0,1,0,0,0,32.0,1,4
145,22.0,1,0,0,0,19.0,1,4
145,18.0,0,0,0,0,16.0,0,4
146,31.0,1,0,1,1,47.0,1,3
146,12.0,0,0,0,0,20.0,1,-1
146,25.0,1,0,0,0,14.0,1,-1
146,17.0,1,0,0,0,2.0,0,-1
147,21.0,0,0,1,1,18.0,0,-13
147,19.0,1,0,0,0,18.0,1,3
147,30.0,1,0,0,0,39.0,1,3
147,18.0,1,0,0,0,9.0,1,3
148,19.0,0,1,1,1,33.0,2,-3
148,16.0,0,1,0,0,20.0,0,1
148,17.0,1,1,0,0,9.0,0,1
148,26.0,1,1,0,0,21.0,1,1
149,18.0,1,1,1,1,31.0,2,-6
149,22.0,0,1,0,0,14.0,0,2
149,23.0,1,1,0,0,34.0,1,2
149,17.0,0,1,0,0,9.0,0,2
150,19.0,0,0,1,1,14.0,0,-16
150,16.0,1,0,0,0,34.0,1,4
150,25.0,1,0,0,0,17.0,0,4
150,25.0,1,0,0,0,21.0,2,4
151,23.0,1,0,1,1,31.0,1,-12
151,20.0,1,0,0,0,6.0,0,0
151,20.0,1,0,0,0,22.0,1,0
151,21.0,0,0,0,0,28.0,1,0
152,13.0,0,0,1,1,34.0,0,-9
152,21.0,0,0,0,0,12.0,0,3
152,20.0,0,0,0,0,12.0,0,3
152,33.0,3,0,0,0,30.0,3,3
153,26.0,3,0,1,1,34.0,3,3
153,22.0,0,0,0,0,22.0,0,-1
153,21.0,0,0,0,0,29.0,0,-1
153,16.0,0,0,0,0,2.0,0,-1
154,13.0,1,0,1,1,53.0,1,2
154,32.0,2,0,0,0,22.0,2,-2
154,22.0,0,0,0,0,13.0,0,-2
154,15.0,0,0,0,0,0,0,-2
155,24.0,1,0,1,1,29.0,2,-6
