game_id,hand_value,nb_bouts,nb_bouts_dog,taking,taking_bid_order,number_of_points_achieved,nb_bouts_achieved,reward
15,20.0,0,1,0,0,8.0,0,2
15,21.0,1,1,0,0,17.0,1,2
16,29.0,1,0,1,1,19.0,2,-9
16,18.0,1,0,0,0,33.0,1,3
16,16.0,0,0,0,0,24.0,0,3
16,25.0,1,0,0,0,8.0,0,3
17,16.0,1,0,1,1,19.0,1,-12
17,16.0,0,0,0,0,5.0,0,4
17,21.0,0,0,0,0,33.0,0,4
17,32.0,2,0,0,0,29.0,2,4
18,27.0,3,0,1,1,28.0,3,-4
18,20.0,0,0,0,0,5.0,0,0
18,19.0,0,0,0,0,46.0,0,0
18,18.0,0,0,0,0,8.0,0,0
19,20.0,1,0,1,1,35.0,2,-11
19,20.0,0,0,0,0,39.0,0,-7
19,17.0,0,0,0,0,0,0,-7
19,31.0,2,0,0,0,14.0,1,-7
20,22.0,1,0,0,0,35.0,1,4
20,20.0,0,0,1,1,17.0,0,-12
20,22.0,1,0,0,0,23.0,2,4
20,22.0,1,0,0,0,11.0,0,4
21,34.0,2,0,1,1,39.0,2,-3
21,16.0,0,0,0,0,17.0,0,-7
21,15.0,0,0,0,0,13.0,0,-7
21,19.0,1,0,0,0,17.0,1,-7
22,22.0,0,1,1,1,30.0,2,-6
22,13.0,0,1,0,0,21.0,0,2
22,22.0,1,1,0,0,12.0,0,2
22,27.0,1,1,0,0,25.0,1,2
23,17.0,0,0,1,1,31.0,0,-11
23,24.0,1,0,0,0,14.0,1,1
23,15.0,0,0,0,0,26.0,1,1
23,29.0,2,0,0,0,17.0,1,1
24,27.0,1,0,1,1,37.0,0,-9
24,13.0,0,0,0,0,2.0,0,-1
24,20.0,2,0,0,0,28.0,3,-1
24,28.0,0,0,0,0,19.0,0,-1
25,17.0,1,0,1,1,17.0,1,-14
25,12.0,0,0,0,0,15.0,0,2
25,28.0,1,0,0,0,16.0,1,2
25,27.0,1,0,0,0,38.0,1,2
26,20.0,2,0,1,1,29.0,1,-10
26,27.0,0,0,0,0,14.0,0,2
26,18.0,0,0,0,0,16.0,0,2
26,19.0,1,0,0,0,26.0,2,2
27,19.0,0,0,1,1,11.0,0,-15
27,23.0,2,0,0,0,50.0,3,5
27,19.0,0,0,0,0,3.0,0,5
27,27.0,1,0,0,0,20.0,0,5
28,23.0,2,0,1,1,45.0,2,-7
28,23.0,0,0,0,0,13.0,0,-11
28,18.0,0,0,0,0,8.0,0,-11
28,19.0,1,0,0,0,20.0,1,-11
29,15.0,0,1,0,0,2.0,0,0
29,20.0,1,1,1,1,22.0,1,-12
29,30.0,1,1,0,0,26.0,1,0
29,19.0,0,1,0,0,38.0,1,0
30,26.0,1,0,1,1,34.0,2,-8
30,23.0,2,0,0,0,36.0,1,-4
30,25.0,0,0,0,0,12.0,0,-4
30,14.0,0,0,0,0,6.0,0,-4
31,14.0,1,1,1,1,16.0,1,-13
31,16.0,1,1,0,0,40.0,2,3
31,31.0,0,1,0,0,31.0,0,3
31,17.0,0,1,0,0,0,0,3
32,18.0,1,0,1,1,33.0,1,-7
32,18.0,0,0,0,0,14.0,1,1
32,25.0,2,0,0,0,10.0,1,1
32,18.0,0,0,0,0,26.0,0,1
33,14.0,0,0,1,1,27.0,0,-10
33,31.0,0,0,0,0,16.0,0,2
33,18.0,1,0,0,0,18.0,1,2
33,25.0,2,0,0,0,26.0,2,2
34,19.0,0,0,1,1,49.0,1,1
34,25.0,3,0,0,0,17.0,2,-3
34,26.0,0,0,0,0,22.0,0,-3
34,18.0,0,0,0,0,0,0,-3
35,9.0,0,0,0,0,7.0,0,2
35,24.0,1,0,1,1,36.0,1,-6
35,29.0,1,0,0,0,29.0,2,2
35,19.0,1,0,0,0,14.0,0,2
36,18.0,1,0,1,1,31.0,0,-9
36,23.0,2,0,0,0,18.0,2,3
36,16.0,0,0,0,0,34.0,1,3
36,21.0,0,0,0,0,4.0,0,3
37,16.0,0,1,1,1,27.0,1,-9
37,20.0,1,1,0,0,26.0,1,3
37,17.0,0,1,0,0,0,0,3
37,23.0,1,1,0,0,34.0,1,3
38,22.0,0,0,1,1,28.0,0,-9
38,12.0,0,0,0,0,29.0,1,3
38,18.0,1,0,0,0,8.0,0,3
38,32.0,2,0,0,0,23.0,2,3
39,20.0,0,2,1,1,40.0,2,3
39,20.0,0,2,0,0,18.0,0,-1
39,13.0,1,2,0,0,20.0,1,-1
39,23.0,0,2,0,0,6.0,0,-1
40,18.0,0,0,0,0,8.0,0,-1
40,12.0,0,0,1,1,42.0,1,-5
40,31.0,2,0,0,0,25.0,1,-1
40,22.0,1,0,0,0,10.0,1,-1
41,22.0,2,0,1,1,17.0,1,-20
41,23.0,1,0,0,0,22.0,1,-4
41,16.0,0,0,0,0,4.0,0,-4
41,23.0,0,0,0,0,42.0,1,-4
42,28.0,1,0,0,0,18.0,1,-2
42,16.0,1,0,0,0,22.0,2,-2
42,24.0,1,0,1,1,38.0,0,-10
42,15.0,0,0,0,0,9.0,0,-2
43,21.0,0,0,1,1,21.0,1,-13
43,16.0,0,0,0,0,14.0,0,3
43,24.0,1,0,0,0,28.0,1,3
43,24.0,2,0,0,0,22.0,1,3
44,19.0,0,0,0,0,13.0,0,3
44,21.0,1,0,1,1,13.0,0,-17
44,21.0,1,0,0,0,18.0,1,3
44,23.0,1,0,0,0,38.0,2,3
45,15.0,0,0,1,1,31.0,0,-10
45,26.0,1,0,0,0,26.0,2,2
45,15.0,1,0,0,0,4,1,2
45,24.0,1,0,0,0,26.0,0,2
46,22.0,1,1,1,1,42.0,3,3
46,18.0,0,1,0,0,2.0,0,-1
46,21.0,0,1,0,0,32.0,0,-1
46,19.0,1,1,0,0,10.0,0,-1
47,23.0,2,0,1,1,36.0,2,3
47,22.0,0,0,0,0,25.0,0,-1
47,10.0,0,0,0,0,5.0,0,-1
47,31.0,1,0,0,0,19.0,1,-1
48,22.0,1,0,0,0,20.0,1,0
48,17.0,0,0,1,1,38.0,1,-8
48,23.0,2,0,0,0,17.0,1,0
48,23.0,0,0,0,0,11.0,0,0
49,18.0,0,0,1,1,32.0,1,-6
49,30.0,2,0,0,0,29.0,1,2
49,15.0,0,0,0,0,13.0,0,2
49,23.0,1,0,0,0,9.0,1,2
50,26.0,1,0,0,0,19.0,1,4
50,22.0,1,0,0,0,44.0,1,4
50,11.0,0,0,0,0,5.0,0,4
50,24.0,1,0,1,1,20.0,1,-12
51,25.0,0,0,1,1,39.0,0,-6
51,21.0,1,0,0,0,14.0,2,2
51,18.0,1,0,0,0,3.0,0,2
51,24.0,1,0,0,0,26.0,1,2
52,25.0,0,0,1,1,21.0,0,-16
52,20.0,0,0,0,0,19.0,1,0
52,22.0,2,0,0,0,26.0,2,0
52,18.0,1,0,0,0,22.0,0,0
53,20.0,0,0,1,1,6.0,0,-22
53,14.0,0,0,0,0,37.0,1,2
53,27.0,2,0,0,0,19.0,2,2
53,24.0,1,0,0,0,23.0,0,2
54,24.0,1,1,1,1,24.0,2,-6
54,23.0,1,1,0,0,21.0,1,2
54,19.0,0,1,0,0,19.0,0,2
54,14.0,0,1,0,0,21.0,0,2
55,21.0,1,0,1,1,25.0,2,-6
55,27.0,2,0,0,0,30.0,1,2
55,17.0,0,0,0,0,14.0,0,2
55,23.0,0,0,0,0,19.0,0,2
56,26.0,1,0,1,1,10.0,1,-15
56,30.0,2,0,0,0,43.0,2,5
56,13.0,0,0,0,0,15.0,0,5
56,16.0,0,0,0,0,10.0,0,5
57,30.0,1,0,0,0,18.0,1,-2
57,18.0,0,0,0,0,0,0,-2
57,18.0,1,0,0,0,12.0,1,-2
57,19.0,1,0,1,1,58.0,1,2
58,16.0,1,0,1,1,32.0,0,-9
58,22.0,1,0,0,0,9.0,1,3
58,14.0,0,0,0,0,15.0,1,3
58,34.0,1,0,0,0,28.0,1,3
59,18.0,1,1,1,1,33.0,2,-3
59,19.0,0,1,0,0,17.0,0,1
59,23.0,0,1,0,0,17.0,0,1
59,17.0,1,1,0,0,20.0,1,1
60,21.0,0,0,1,1,32.0,0,-13
60,25.0,1,0,0,0,14.0,1,-1
60,19.0,0,0,0,0,22.0,1,-1
60,23.0,2,0,0,0,18.0,1,-1
61,22.0,0,0,1,1,21.0,0,-12
61,24.0,1,0,0,0,8.0,0,4
61,23.0,1,0,0,0,28.0,1,4
61,18.0,1,0,0,0,29.0,2,4
62,35.0,2,0,1,1,29.0,1,-11
62,15.0,0,0,0,0,12.0,0,1
62,27.0,1,0,0,0,35.0,1,1
62,11.0,0,0,0,0,9.0,1,1
63,24.0,2,0,1,1,41.0,2,-1
63,22.0,0,0,0,0,18.0,0,-5
63,18.0,0,0,0,0,11.0,0,-5
63,22.0,1,0,0,0,18.0,1,-5
64,16.0,1,0,1,1,57.0,1,0
64,20.0,1,0,0,0,8.0,1,-4
64,26.0,0,0,0,0,8.0,0,-4
64,20.0,1,0,0,0,12.0,1,-4
65,17.0,0,0,1,1,26.0,1,-10
65,30.0,1,0,0,0,11.0,1,2
65,29.0,2,0,0,0,19.0,1,2
65,12.0,0,0,0,0,28.0,0,2
66,33.0,1,0,0,0,45.0,1,5
66,21.0,1,0,1,1,9.0,1,-15
66,14.0,0,0,0,0,7.0,0,5
66,16.0,1,0,0,0,24.0,1,5
67,20.0,2,0,0,0,4,1,-7
67,15.0,0,0,1,1,23.0,0,-23
67,25.0,1,0,0,0,39.0,1,-7
67,22.0,0,0,0,0,20.0,1,-7
68,20.0,0,0,1,1,6.0,0,-22
68,17.0,1,0,0,0,25.0,1,2
68,22.0,1,0,0,0,24.0,2,2
68,25.0,1,0,0,0,28.0,0,2
69,18.0,0,0,0,0,14.0,0,3
69,19.0,1,0,1,1,34.0,0,-9
69,25.0,2,0,0,0,17.0,2,3
69,21.0,0,0,0,0,21.0,1,3
70,20.0,0,0,1,1,8.0,0,-15
70,14.0,0,0,0,0,24.0,0,5
70,30.0,2,0,0,0,48.0,3,5
70,17.0,1,0,0,0,5.0,0,5
71,24.0,1,0,1,1,45.0,1,2
71,20.0,2,0,0,0,25.0,2,-2
71,23.0,0,0,0,0,6.0,0,-2
71,20.0,0,0,0,0,6.0,0,-2
72,15.0,0,0,1,1,8.0,0,-15
72,24.0,2,0,0,0,47.0,2,5
72,20.0,0,0,0,0,18.0,0,5
72,29.0,1,0,0,0,13.0,1,5
73,21.0,0,1,1,1,43.0,2,2
73,14.0,0,1,0,0,13.0,0,-2
73,17.0,0,1,0,0,11.0,0,-2
73,26.0,2,1,0,0,16.0,1,-2
74,17.0,1,0,0,0,38.0,1,5
74,12.0,0,0,1,1,6.0,1,-15
74,27.0,1,0,0,0,9.0,0,5
74,30.0,1,0,0,0,32.0,1,5
75,21.0,1,0,1,1,20.0,1,-14
75,31.0,2,0,0,0,27.0,1,2
75,14.0,0,0,0,0,21.0,1,2
75,18.0,0,0,0,0,15.0,0,2
76,21.0,0,1,1,1,30.0,1,-9
76,34.0,2,1,0,0,30.0,2,3
76,16.0,0,1,0,0,20.0,0,3
76,12.0,0,1,0,0,6.0,0,3
77,22.0,1,0,0,0,33.0,1,-1
77,27.0,2,0,1,1,29.0,2,-9
77,18.0,0,0,0,0,9.0,0,-1
77,21.0,0,0,0,0,15.0,0,-1
78,17.0,0,0,1,1,0,0,-18
78,15.0,0,0,0,0,16.0,1,6
78,25.0,1,0,0,0,41.0,1,6
78,28.0,2,0,0,0,29.0,1,6
79,27.0,1,0,1,1,36.0,1,-6
79,26.0,1,0,0,0,16.0,1,2
79,18.0,0,0,0,0,23.0,0,2
79,17.0,1,0,0,0,9.0,1,2
80,28.0,0,0,1,1,37.0,0,-6
80,18.0,1,0,0,0,14.0,1,2
80,13.0,0,0,0,0,13.0,1,2
80,24.0,2,0,0,0,15.0,1,2
81,19.0,0,0,1,1,16.0,0,-20
81,15.0,1,0,0,0,15.0,0,0
81,26.0,1,0,0,0,33.0,2,0
81,22.0,1,0,0,0,18.0,1,0
82,24.0,1,0,1,1,42.0,1,-3
82,26.0,2,0,0,0,9.0,1,1
82,18.0,0,0,0,0,16.0,0,1
82,20.0,0,0,0,0,14.0,1,1
83,29.0,2,0,1,1,55.0,2,5
83,22.0,1,0,0,0,25.0,1,-3
83,17.0,0,0,0,0,2.0,0,-3
83,16.0,0,0,0,0,4.0,0,-3
84,25.0,2,0,0,0,57.0,3,3
84,23.0,1,0,1,1,11.0,0,-17
84,12.0,0,0,0,0,6.0,0,3
84,20.0,0,0,0,0,11.0,0,3
85,26.0,0,0,1,1,18.0,0,-19
85,21.0,2,0,0,0,31.0,1,-3
85,20.0,0,0,0,0,23.0,1,-3
85,19.0,1,0,0,0,12.0,1,-3
86,18.0,1,0,0,0,17.0,1,1
86,20.0,0,0,1,1,11.0,0,-19
86,24.0,1,0,0,0,11.0,1,1
86,24.0,1,0,0,0,46.0,1,1
87,21.0,0,0,1,1,37.0,1,-8
87,21.0,1,0,0,0,14.0,0,0
87,24.0,2,0,0,0,27.0,2,0
87,17.0,0,0,0,0,5.0,0,0
88,17.0,0,0,1,1,18.0,1,-12
88,22.0,2,0,0,0,29.0,2,4
88,24.0,1,0,0,0,18.0,0,4
88,25.0,0,0,0,0,19.0,0,4
89,21.0,1,0,1,1,28.0,1,-9
89,14.0,1,0,0,0,15.0,1,3
89,26.0,1,0,0,0,18.0,1,3
89,21.0,0,0,0,0,25.0,0,3
90,16.0,0,0,1,1,27.0,1,-10
90,16.0,1,0,0,0,10.0,1,2
90,24.0,1,0,0,0,25.0,1,2
90,29.0,1,0,0,0,25.0,0,2
91,16.0,1,0,1,1,16.0,1,-12
91,19.0,0,0,0,0,37.0,1,4
91,31.0,1,0,0,0,22.0,0,4
91,17.0,1,0,0,0,8.0,1,4
92,25.0,1,0,1,1,44.0,1,-3
92,14.0,1,0,0,0,9.0,0,1
92,21.0,1,0,0,0,24.0,2,1
92,23.0,0,0,0,0,9.0,0,1
93,21.0,1,1,1,1,4,1,-15
93,20.0,0,1,0,0,32.0,1,5
93,21.0,1,1,0,0,34.0,1,5
93,19.0,0,1,0,0,18.0,0,5
94,28.0,1,0,0,0,43.0,1,1
94,15.0,0,0,1,1,28.0,1,-11
94,21.0,1,0,0,0,11.0,0,1
94,24.0,1,0,0,0,6.0,1,1
95,26.0,1,1,0,0,30.0,0,0
95,20.0,1,1,1,1,29.0,3,-4
95,16.0,0,1,0,0,9.0,0,0
95,19.0,0,1,0,0,17.0,0,0
96,19.0,1,0,1,1,18.0,1,-12
96,18.0,0,0,0,0,0,0,4
96,32.0,2,0,0,0,49.0,1,4
96,19.0,0,0,0,0,20.0,1,4
97,15.0,1,0,1,1,34.0,1,-6
97,23.0,1,0,0,0,27.0,2,2
97,22.0,0,0,0,0,15.0,0,2
97,21.0,1,0,0,0,10.0,0,2
98,16.0,0,0,1,1,18.0,0,-12
98,22.0,2,0,0,0,27.0,2,4
98,27.0,0,0,0,0,7.0,0,4
98,22.0,1,0,0,0,35.0,1,4
99,22.0,1,0,1,1,29.0,1,-13
99,14.0,0,0,0,0,4.0,0,-1
99,22.0,1,0,0,0,19.0,1,-1
99,23.0,1,0,0,0,36.0,1,-1
100,18.0,0,0,0,0,13.0,0,2
100,22.0,1,0,1,1,34.0,1,-6
100,21.0,1,0,0,0,15.0,1,2
100,27.0,1,0,0,0,21.0,1,2
101,20.0,1,1,1,1,30.0,2,-6
101,27.0,0,1,0,0,9.0,0,2
101,14.0,1,1,0,0,17.0,1,2
101,23.0,0,1,0,0,30.0,0,2
102,24.0,1,1,0,0,25.0,1,-2
102,26.0,1,1,1,1,43.0,2,2
102,16.0,0,1,0,0,5.0,0,-2
102,16.0,0,1,0,0,10.0,0,-2
103,14.0,1,0,1,1,17.0,1,-12
103,23.0,0,0,0,0,25.0,0,4
103,17.0,0,0,0,0,14.0,0,4
103,23.0,2,0,0,0,31.0,2,4
104,25.0,1,0,1,1,19.0,0,-13
104,16.0,0,0,0,0,5.0,0,3
104,18.0,0,0,0,0,25.0,1,3
104,27.0,2,0,0,0,36.0,2,3
105,28.0,2,0,0,0,37.0,3,4
105,13.0,0,0,1,1,8.0,0,-16
105,21.0,0,0,0,0,12.0,0,4
105,25.0,1,0,0,0,29.0,0,4
106,15.0,0,0,0,0,23.0,1,-2
106,23.0,2,0,1,1,47.0,2,2
106,29.0,1,0,0,0,11.0,0,-2
106,21.0,0,0,0,0,5.0,0,-2
107,14.0,0,1,1,1,24.0,1,-11
107,32.0,1,1,0,0,27.0,2,1
107,12.0,0,1,0,0,6.0,0,1
107,26.0,1,1,0,0,26.0,0,1
108,25.0,0,1,1,1,15.0,0,-16
108,15.0,0,1,0,0,23.0,0,4
108,17.0,0,1,0,0,12.0,0,4
108,27.0,2,1,0,0,35.0,3,4
109,16.0,0,0,1,1,31.0,0,-9
109,23.0,1,0,0,0,11.0,1,3
109,26.0,2,0,0,0,29.0,2,3
109,15.0,0,0,0,0,17.0,0,3
110,15.0,1,0,1,1,43.0,2,1
110,19.0,0,0,0,0,18.0,0,-3
110,24.0,0,0,0,0,19.0,0,-3
110,27.0,2,0,0,0,6.0,1,-3
111,19.0,1,0,1,1,29.0,2,-9
111,24.0,0,0,0,0,22.0,0,-1
111,19.0,1,0,0,0,11.0,0,-1
111,26.0,1,0,0,0,25.0,1,-1
112,21.0,0,0,1,1,25.0,0,-15
112,23.0,2,0,0,0,19.0,2,1
112,14.0,0,0,0,0,32.0,0,1
112,25.0,1,0,0,0,10.0,1,1
113,18.0,0,0,1,1,35.0,1,-7
113,17.0,0,0,0,0,10.0,0,1
113,21.0,1,0,0,0,8.0,1,1
113,26.0,2,0,0,0,32.0,1,1
114,17.0,0,0,1,1,13.0,0,-18
114,37.0,1,0,0,0,32.0,0,2
114,14.0,0,0,0,0,19.0,1,2
114,19.0,2,0,0,0,21.0,2,2
115,28.0,2,0,1,1,17.0,1,-12
115,23.0,0,0,0,0,8.0,0,4
115,14.0,1,0,0,0,18.0,1,4
115,20.0,0,0,0,0,42.0,1,4
116,26.0,1,0,1,1,39.0,0,-6
116,26.0,1,0,0,0,23.0,2,2
116,21.0,0,0,0,0,13.0,0,2
116,15.0,1,0,0,0,13.0,1,2
117,23.0,1,0,0,0,13.0,1,2
117,23.0,0,0,0,0,36.0,0,2
117,13.0,0,0,1,1,19.0,0,-14
117,26.0,2,0,0,0,20.0,2,2
118,17.0,0,2,1,1,40.0,2,3
118,23.0,1,2,0,0,32.0,1,-1
118,14.0,0,2,0,0,2.0,0,-1
118,22.0,0,2,0,0,12.0,0,-1
119,19.0,0,0,1,1,22.0,0,-13
119,22.0,1,0,0,0,21.0,1,3
119,31.0,2,0,0,0,28.0,2,3
119,9.0,0,0,0,0,14.0,0,3
120,23.0,0,1,1,1,43.0,1,-8
120,22.0,2,1,0,0,18.0,1,-4
120,21.0,0,1,0,0,0,0,-4
120,17.0,0,1,0,0,25.0,1,-4
121,25.0,1,0,0,0,30.0,1,4
121,16.0,1,0,1,1,11.0,1,-16
121,27.0,0,0,0,0,19.0,0,4
121,16.0,1,0,0,0,26.0,1,4
122,17.0,1,1,1,1,61.0,2,8
122,18.0,0,1,0,0,4.0,0,-4
122,16.0,0,1,0,0,15.0,0,-4
122,29.0,1,1,0,0,8.0,1,-4
123,15.0,1,0,1,1,17.0,0,-13
123,20.0,0,0,0,0,20.0,1,3
123,29.0,1,0,0,0,23.0,1,3
123,22.0,1,0,0,0,28.0,1,3
124,17.0,0,0,0,0,2.0,0,4
124,17.0,2,0,1,1,15.0,1,-12
124,26.0,0,0,0,0,35.0,0,4
124,28.0,1,0,0,0,36.0,2,4
125,19.0,0,0,0,0,7.0,0,4
125,26.0,2,0,1,1,12.0,1,-12
125,17.0,1,0,0,0,17.0,1,4
125,20.0,0,0,0,0,49.0,1,4
126,20.0,1,0,1,1,31.0,1,-11
126,24.0,0,0,0,0,36.0,1,1
126,19.0,1,0,0,0,3.0,0,1
126,18.0,1,0,0,0,17.0,1,1
127,19.0,0,1,1,1,35.0,2,-3
127,19.0,0,1,0,0,11.0,0,1
127,15.0,0,1,0,0,21.0,0,1
127,29.0,2,1,0,0,19.0,1,1
128,10.0,0,0,0,0,9.0,0,-1
128,40.0,3,0,1,1,30.0,2,-9
128,12.0,0,0,0,0,34.0,1,-1
128,19.0,0,0,0,0,7.0,0,-1
129,23.0,0,1,1,1,16.0,0,-15
129,20.0,1,1,0,0,18.0,2,5
129,19.0,0,1,0,0,42.0,0,5
129,18.0,1,1,0,0,10.0,1,5
130,12.0,0,0,1,1,6.0,0,-18
130,17.0,0,0,0,0,6.0,0,6
130,28.0,3,0,0,0,52.0,3,6
130,29.0,0,0,0,0,23.0,0,6
131,22.0,2,0,0,0,35.0,3,4
131,18.0,0,0,1,1,17.0,0,-12
131,26.0,1,0,0,0,21.0,0,4
131,18.0,0,0,0,0,12.0,0,4
132,20.0,1,0,1,1,11.0,0,-17
132,22.0,0,0,0,0,24.0,0,3
132,22.0,1,0,0,0,7.0,1,3
132,21.0,1,0,0,0,42.0,2,3
133,23.0,2,0,1,1,40.0,3,1
133,22.0,1,0,0,0,14.0,0,-3
133,21.0,0,0,0,0,21.0,0,-3
133,18.0,0,0,0,0,12.0,0,-3
134,15.0,0,1,1,1,12.0,0,-17
134,22.0,1,1,0,0,37.0,1,3
134,24.0,1,1,0,0,31.0,1,3
134,20.0,0,1,0,0,8.0,1,3
135,29.0,1,0,1,1,12.0,1,-14
135,27.0,2,0,0,0,46.0,2,2
135,16.0,0,0,0,0,6.0,0,2
135,14.0,0,0,0,0,23.0,0,2
136,22.0,1,0,0,0,23.0,1,3
136,19.0,0,0,1,1,30.0,1,-9
136,21.0,1,0,0,0,26.0,0,3
136,20.0,1,0,0,0,7.0,1,3
137,27.0,1,0,1,1,18.0,0,-12
137,15.0,0,0,0,0,14.0,0,4
137,18.0,0,0,0,0,23.0,1,4
137,23.0,2,0,0,0,29.0,2,4
138,24.0,0,1,0,0,21.0,0,-1
138,19.0,1,1,0,0,8.0,1,-1
138,24.0,1,1,1,1,42.0,2,3
138,17.0,0,1,0,0,14.0,0,-1
139,17.0,1,1,0,0,2.0,0,3
139,23.0,0,1,0,0,21.0,0,3
139,20.0,0,1,1,1,22.0,1,-9
139,17.0,1,1,0,0,38.0,2,3
140,26.0,2,0,1,1,16.0,1,-12
140,27.0,1,0,0,0,16.0,1,4
140,9.0,0,0,0,0,29.0,0,4
140,23.0,0,0,0,0,23.0,1,4
141,28.0,1,0,1,1,36.0,2,1
141,21.0,0,0,0,0,4.0,0,-3
141,17.0,1,0,0,0,11.0,1,-3
141,21.0,1,0,0,0,30.0,0,-3
142,16.0,0,0,1,1,12.0,0,-15
142,20.0,1,0,0,0,30.0,2,5
142,21.0,0,0,0,0,16.0,0,5
142,27.0,2,0,0,0,24.0,1,5
143,23.0,2,0,1,1,53.0,2,4
143,14.0,1,0,0,0,4,1,-4
143,18.0,0,0,0,0,22.0,0,-4
143,25.0,0,0,0,0,6.0,0,-4
144,33.0,2,0,1,1,16.0,2,-9
144,20.0,0,0,0,0,39.0,0,3
144,21.0,1,0,0,0,4,1,3
144,14.0,0,0,0,0,27.0,0,3
145,18.0,0,1,1,1,32.0,1,-6
145,21.0,1,1,0,0,19.0,1,2
145,15.0,0,1,0,0,15.0,0,2
145,27.0,1,1,0,0,19.0,1,2
146,16.0,0,1,1,1,43.0,0,-6
146,24.0,1,1,0,0,6.0,1,2
146,19.0,1,1,0,0,25.0,2,2
146,19.0,0,1,0,0,11.0,0,2
147,30.0,2,0,1,1,51.0,2,6
147,17.0,0,0,0,0,8.0,0,-2
147,25.0,1,0,0,0,18.0,1,-2
147,16.0,0,0,0,0,11.0,0,-2
148,25.0,0,0,0,0,33.0,1,-1
148,12.0,0,0,1,1,27.0,0,-13
148,24.0,2,0,0,0,12.0,2,-1
148,18.0,1,0,0,0,12.0,0,-1
149,26.0,1,1,1,1,42.0,2,3
149,15.0,0,1,0,0,9.0,0,-1
149,17.0,0,1,0,0,14.0,0,-1
149,18.0,1,1,0,0,16.0,1,-1
150,19.0,2,0,1,1,39.0,2,-2
150,22.0,0,0,0,0,8.0,0,-6
150,23.0,0,0,0,0,24.0,0,-6
150,18.0,1,0,0,0,15.0,1,-6
151,26.0,1,1,1,1,51.0,2,6
151,21.0,0,1,0,0,2.0,0,-2
151,12.0,0,1,0,0,3.0,0,-2
151,22.0,1,1,0,0,32.0,1,-2
152,15.0,1,1,1,1,20.0,2,-9
152,15.0,0,1,0,0,11.0,0,3
152,28.0,1,1,0,0,30.0,1,3
152,20.0,0,1,0,0,24.0,0,3
153,27.0,1,1,0,0,41.0,2,3
153,23.0,1,1,1,1,23.0,1,-9
153,13.0,0,1,0,0,13.0,0,3
153,19.0,0,1,0,0,7.0,0,3
154,19.0,0,0,1,1,17.0,0,-12
154,19.0,1,0,0,0,15.0,1,4
154,22.0,2,0,0,0,37.0,2,4
